user_id,total_transactions,total_quantity,avg_rating_given,std_rating_given,unique_products_bought,avg_quantity_per_txn,first_purchase,last_purchase,days_since_last_purchase,purchase_frequency,total_events,total_sessions,avg_page_duration,unique_products_viewed,cart_adds,searches,engagement_score,age,gender_encoded,location_encoded,is_premium,age_normalized,days_since_signup,conversion_rate
U0340,7,18.0,4.0,1.0,7,2.571428571428572,2024-05-02 19:48:00,2024-11-17 11:27:00,610,1.0552763819095476,40,40,33.4,37,7,7,30.82,52,0,1,False,0.7391304347826086,1276,0.1891891891891892
U0341,10,29.0,3.3,1.1595018087284057,9,2.9,2024-01-21 04:03:00,2024-12-25 21:33:00,571,0.8823529411764706,36,36,37.138888888888886,35,8,4,30.541666666666664,58,0,5,False,0.8695652173913043,890,0.2571428571428571
U0342,5,13.0,2.2,1.6431676725154982,5,2.6,2024-01-23 09:13:00,2024-11-15 06:13:00,612,0.5050505050505051,32,32,27.84375,31,5,2,25.153125,54,0,1,False,0.782608695652174,678,0.1612903225806451
U0343,7,17.0,3.142857142857143,1.4638501094227998,6,2.4285714285714284,2024-01-02 00:52:00,2024-12-12 04:58:00,585,0.6069364161849711,18,17,32.111111111111114,16,5,0,19.23333333333333,41,0,5,False,0.5,961,0.375
U0344,7,14.0,3.571428571428572,1.3972762620115438,7,2.0,2024-02-05 00:53:00,2024-08-22 17:19:00,697,1.05,30,30,32.6,28,5,4,25.380000000000003,46,2,3,False,0.6086956521739131,1180,0.25
U0345,8,14.0,3.125,1.4577379737113252,8,1.75,2024-03-25 16:32:00,2024-12-10 06:52:00,587,0.9230769230769232,39,39,29.76923076923077,33,10,3,29.230769230769237,63,0,7,False,0.9782608695652174,1173,0.2424242424242424
U0346,8,19.0,3.75,1.2817398889233114,8,2.375,2024-01-05 06:34:00,2024-12-03 02:30:00,594,0.7207207207207208,32,31,29.78125,30,4,6,25.334375,48,1,5,True,0.6521739130434783,898,0.2666666666666666
U0347,5,11.0,4.6,0.5477225575051662,5,2.2,2024-02-05 23:13:00,2024-08-08 09:54:00,711,0.8108108108108107,30,30,34.766666666666666,28,2,2,25.43,52,0,0,False,0.7391304347826086,582,0.1785714285714285
U0348,5,15.0,4.2,1.7888543819998317,5,3.0,2024-02-09 15:55:00,2024-12-19 13:28:00,578,0.4777070063694267,30,30,22.866666666666667,28,5,4,22.46,50,1,5,False,0.6956521739130435,1246,0.1785714285714285
U0349,12,25.0,3.8333333333333335,0.9374368665610922,11,2.083333333333333,2024-01-02 22:16:00,2024-12-22 15:31:00,575,1.0140845070422535,32,32,22.875,31,8,1,24.2625,38,1,4,False,0.4347826086956521,973,0.3548387096774194
U0350,12,26.0,3.333333333333333,1.497472618255253,12,2.1666666666666665,2024-02-27 16:09:00,2024-12-29 20:09:00,568,1.1726384364820848,31,31,36.096774193548384,29,6,3,27.129032258064512,49,1,3,False,0.6739130434782609,1156,0.4137931034482758
U0351,9,24.0,3.6666666666666665,0.8660254037844386,9,2.6666666666666665,2024-01-02 13:04:00,2024-10-22 11:13:00,636,0.9183673469387754,28,27,34.714285714285715,25,6,7,25.01428571428572,40,1,0,False,0.4782608695652174,827,0.36
U0352,9,21.0,3.6666666666666665,1.3228756555322954,8,2.333333333333333,2024-01-13 22:47:00,2024-12-25 17:33:00,572,0.7780979827089337,33,33,25.87878787878788,29,6,5,24.663636363636364,50,0,9,False,0.6956521739130435,963,0.2758620689655172
U0353,12,36.0,3.583333333333333,1.3789543689024488,12,3.0,2024-01-01 05:45:00,2024-09-22 21:50:00,665,1.3533834586466165,29,29,29.93103448275862,28,6,4,24.479310344827585,20,0,0,True,0.0434782608695652,924,0.4285714285714285
U0354,10,26.0,4.1,1.1972189997378648,9,2.6,2024-02-29 20:06:00,2024-12-07 02:15:00,590,1.0638297872340423,22,21,36.31818181818182,22,5,2,22.895454545454548,35,2,4,False,0.3695652173913043,733,0.4090909090909091
U0355,10,27.0,3.3,1.1595018087284057,10,2.7,2024-04-21 19:27:00,2024-12-08 22:59:00,588,1.293103448275862,29,29,38.58620689655172,27,3,2,26.27586206896552,42,1,7,False,0.5217391304347826,803,0.3703703703703703
U0356,10,28.0,3.5,0.9718253158075504,10,2.8,2024-02-09 23:51:00,2024-11-03 02:48:00,624,1.1194029850746268,31,31,28.387096774193548,28,6,6,24.616129032258065,59,2,3,False,0.8913043478260869,758,0.3571428571428571
U0357,9,28.0,3.111111111111111,1.0540925533894598,8,3.111111111111111,2024-02-15 03:43:00,2024-12-07 09:33:00,590,0.9090909090909092,33,31,21.78787878787879,28,6,6,23.23636363636364,48,0,9,False,0.6521739130434783,628,0.2857142857142857
U0358,9,26.0,3.333333333333333,1.4142135623730951,9,2.888888888888889,2024-03-16 20:08:00,2024-12-14 15:36:00,583,0.989010989010989,18,18,34.72222222222222,18,2,3,19.816666666666663,20,1,4,False,0.0434782608695652,1141,0.5
U0359,5,15.0,3.8,1.095445115010332,5,3.0,2024-02-28 16:14:00,2024-12-12 16:19:00,585,0.5190311418685122,28,28,18.785714285714285,25,5,5,20.035714285714285,57,2,4,False,0.8478260869565217,1006,0.2
U0360,19,48.0,3.3684210526315788,1.2115429242540032,19,2.526315789473684,2024-02-07 06:56:00,2024-12-16 22:27:00,580,1.8152866242038217,38,38,28.86842105263158,38,5,3,28.660526315789475,63,0,8,False,0.9782608695652174,649,0.5
U0361,8,24.0,3.875,0.8345229603962802,8,3.0,2024-01-04 23:18:00,2024-12-11 12:26:00,586,0.7017543859649122,24,24,27.416666666666668,24,4,3,21.025,41,0,3,False,0.5,1153,0.3333333333333333
U0362,11,25.0,3.1818181818181817,1.4709304414677002,11,2.272727272727273,2024-01-11 02:40:00,2024-11-04 21:03:00,622,1.1036789297658862,26,26,34.38461538461539,26,4,4,24.115384615384617,49,1,0,False,0.6739130434782609,1191,0.4230769230769231
U0363,12,24.0,3.25,1.0552897060221726,12,2.0,2024-02-25 07:11:00,2024-12-01 09:39:00,596,1.281138790035587,32,32,28.875,31,5,1,25.4625,64,1,1,True,1.0,877,0.3870967741935484
U0364,14,34.0,3.928571428571429,1.1411388181101378,14,2.4285714285714284,2024-01-03 20:34:00,2024-12-15 03:17:00,582,1.2103746397694524,22,21,34.81818181818182,21,4,2,22.045454545454547,39,1,7,False,0.4565217391304347,627,0.6666666666666666
U0365,8,21.0,3.25,1.5811388300841898,8,2.625,2024-01-08 04:53:00,2024-12-12 23:20:00,584,0.7058823529411764,42,42,25.80952380952381,35,12,2,29.74285714285714,40,0,1,False,0.4782608695652174,639,0.2285714285714285
U0366,11,27.0,3.4545454545454546,1.2933395813657265,10,2.4545454545454546,2024-03-12 02:35:00,2024-12-20 14:29:00,577,1.1619718309859155,28,28,26.785714285714285,26,6,1,22.83571428571428,19,1,0,False,0.0217391304347826,1295,0.3846153846153846
U0367,8,17.0,4.125,1.1259916264596033,8,2.125,2024-02-13 12:58:00,2024-12-05 08:34:00,592,0.8108108108108107,29,29,23.48275862068965,29,6,5,22.744827586206892,44,0,0,True,0.5652173913043478,708,0.2758620689655172
U0368,6,21.0,3.8333333333333335,1.169045194450012,6,3.5,2024-01-04 21:08:00,2024-12-12 10:55:00,585,0.5247813411078717,28,28,36.142857142857146,26,2,2,24.84285714285714,59,0,3,True,0.8913043478260869,653,0.2307692307692307
U0369,13,37.0,3.923076923076923,1.255755978254962,12,2.8461538461538463,2024-01-11 13:50:00,2024-12-29 22:57:00,567,1.1016949152542372,35,35,32.82857142857143,32,3,4,27.348571428571432,19,0,0,False,0.0217391304347826,1207,0.375
U0370,7,18.0,3.2857142857142856,1.3801311186847085,5,2.571428571428572,2024-05-04 15:58:00,2024-12-28 11:31:00,569,0.8823529411764706,23,23,26.217391304347824,22,6,1,20.36521739130435,43,1,8,True,0.5434782608695652,952,0.2272727272727272
U0371,8,23.0,3.375,0.9161253813129044,8,2.875,2024-01-18 18:04:00,2024-10-08 04:19:00,650,0.9090909090909092,33,32,21.96969696969697,33,2,5,23.49090909090909,34,1,9,False,0.3478260869565217,947,0.2424242424242424
U0372,10,18.0,3.7,1.0593499054713802,10,1.8,2024-02-07 15:32:00,2024-12-08 07:55:00,589,0.9836065573770492,52,51,38.40384615384615,48,8,9,38.32115384615385,57,1,0,False,0.8478260869565217,838,0.2083333333333333
U0373,12,29.0,3.1666666666666665,0.8348471099367218,11,2.4166666666666665,2024-01-19 14:00:00,2024-11-08 15:02:00,619,1.220338983050847,33,33,31.33333333333333,33,5,3,26.9,50,0,1,False,0.6956521739130435,1034,0.3333333333333333
U0374,11,22.0,3.4545454545454546,0.9341987329938276,11,2.0,2024-02-02 12:27:00,2024-12-17 19:12:00,580,1.03125,29,29,43.72413793103448,27,2,5,27.617241379310343,26,1,0,True,0.1739130434782608,946,0.4074074074074074
U0375,11,27.0,4.2727272727272725,0.9045340337332908,11,2.4545454545454546,2024-01-06 06:19:00,2024-11-24 00:22:00,603,1.021671826625387,32,32,22.46875,32,5,3,23.740625,60,0,8,False,0.9130434782608696,1189,0.34375
U0376,14,33.0,2.857142857142857,1.027105182026191,13,2.357142857142857,2024-01-31 12:41:00,2024-12-30 16:23:00,567,1.2537313432835822,32,32,22.25,31,8,2,24.075,56,1,5,True,0.8260869565217391,711,0.4193548387096774
U0377,6,19.0,3.333333333333333,1.8618986725025253,6,3.1666666666666665,2024-03-09 06:45:00,2024-08-23 17:24:00,696,1.0714285714285714,23,23,37.34782608695652,21,3,1,22.90434782608696,46,0,5,True,0.6086956521739131,1258,0.2857142857142857
U0378,9,20.0,4.0,0.8660254037844387,9,2.2222222222222223,2024-02-09 18:57:00,2024-11-05 23:29:00,621,0.996309963099631,28,28,28.785714285714285,25,1,4,22.235714285714284,59,0,4,False,0.8913043478260869,1138,0.36
U0379,11,26.0,3.5454545454545454,1.3684762594679063,10,2.363636363636364,2024-01-22 17:14:00,2024-12-01 13:54:00,596,1.0509554140127388,36,36,29.77777777777778,34,4,6,27.333333333333336,43,1,7,False,0.5434782608695652,714,0.2941176470588235
U0380,11,31.0,3.8181818181818175,1.0787197799411874,11,2.8181818181818183,2024-03-13 02:20:00,2024-12-23 18:23:00,574,1.153846153846154,39,39,30.871794871794872,37,5,7,29.36153846153846,52,0,2,False,0.7391304347826086,985,0.2972972972972973
U0381,11,33.0,3.1818181818181817,0.9816498172140428,11,3.0,2024-06-02 07:59:00,2024-12-06 00:07:00,591,1.7647058823529411,35,35,34.6,32,7,4,28.68,42,1,9,False,0.5217391304347826,1056,0.34375
U0382,4,7.0,4.0,0.8164965809277259,4,1.75,2024-01-03 14:22:00,2024-11-11 10:07:00,616,0.3833865814696485,39,39,31.512820512820515,34,8,4,29.553846153846155,41,1,6,False,0.5,852,0.1176470588235294
U0383,5,12.0,3.8,1.3038404810405295,5,2.4,2024-01-03 22:28:00,2024-11-04 01:53:00,623,0.4901960784313726,29,29,30.86206896551724,28,3,6,24.158620689655173,30,0,4,False,0.2608695652173913,999,0.1785714285714285
U0384,11,28.0,3.727272727272727,1.103712742601905,11,2.5454545454545454,2024-01-12 06:04:00,2024-12-19 10:29:00,578,0.9620991253644314,31,31,28.096774193548388,29,6,5,24.729032258064517,24,1,7,False,0.1304347826086956,1261,0.3793103448275862
U0385,5,15.0,3.6,1.51657508881031,5,3.0,2024-01-17 21:19:00,2024-12-26 18:42:00,571,0.436046511627907,22,22,29.63636363636364,22,6,2,21.090909090909093,53,0,5,False,0.7608695652173914,1213,0.2272727272727272
U0386,14,38.0,4.214285714285714,0.699293206753068,13,2.7142857142857144,2024-01-09 05:04:00,2024-12-29 14:00:00,568,1.1797752808988764,22,22,24.40909090909091,22,4,1,19.122727272727275,62,1,1,True,0.9565217391304348,845,0.5909090909090909
U0387,9,18.0,3.111111111111111,1.2692955176439846,9,2.0,2024-01-29 23:50:00,2024-12-20 04:21:00,577,0.8282208588957055,28,28,20.178571428571427,27,3,2,20.45357142857143,37,2,6,False,0.4130434782608695,912,0.3333333333333333
U0388,12,26.0,3.9166666666666665,0.90033663737852,12,2.1666666666666665,2024-02-18 09:35:00,2024-12-11 21:09:00,585,1.2080536912751678,21,21,22.33333333333333,20,6,1,18.2,18,1,7,True,0.0,1125,0.6
U0389,6,20.0,3.1666666666666665,1.1690451944500122,6,3.333333333333333,2024-02-08 04:23:00,2024-12-08 04:09:00,589,0.5921052631578948,22,22,23.181818181818183,19,0,1,17.354545454545455,25,0,7,False,0.1521739130434782,921,0.3157894736842105
U0390,11,19.0,3.636363636363636,0.9244162777371754,11,1.7272727272727273,2024-02-19 03:18:00,2024-10-26 05:08:00,632,1.3147410358565736,26,26,23.692307692307693,26,6,4,21.307692307692307,63,2,4,False,0.9782608695652174,612,0.4230769230769231
U0391,12,29.0,3.583333333333333,1.164500152881315,12,2.4166666666666665,2024-01-20 08:30:00,2024-11-02 21:08:00,624,1.25,30,30,24.1,30,2,5,22.63,33,1,6,False,0.3260869565217391,935,0.4
U0392,14,34.0,3.642857142857143,0.744946343668492,13,2.4285714285714284,2024-01-21 23:46:00,2024-09-21 00:09:00,667,1.7213114754098362,21,21,20.19047619047619,20,0,0,16.357142857142858,31,0,3,False,0.2826086956521739,738,0.65
U0393,12,29.0,3.8333333333333335,1.1146408580454257,12,2.4166666666666665,2024-01-14 13:40:00,2024-12-14 03:36:00,583,1.0746268656716418,20,20,26.3,19,4,3,18.49,29,0,2,False,0.2391304347826087,1156,0.631578947368421
U0394,12,29.0,3.75,0.4522670168666454,12,2.4166666666666665,2024-01-12 00:04:00,2024-11-27 22:54:00,599,1.121495327102804,32,31,23.9375,30,3,2,23.38125,40,1,3,True,0.4782608695652174,1179,0.4
U0395,7,19.0,4.0,1.414213562373095,7,2.7142857142857144,2024-02-18 11:12:00,2024-12-20 17:35:00,577,0.6840390879478828,24,24,27.916666666666668,24,2,2,20.775,32,1,6,False,0.3043478260869565,1020,0.2916666666666667
U0396,12,22.0,3.5,1.5666989036012806,12,1.8333333333333333,2024-01-21 10:50:00,2024-12-29 19:51:00,568,1.0465116279069768,34,34,24.352941176470587,32,3,9,24.50588235294118,45,1,3,False,0.5869565217391305,571,0.375
U0397,9,23.0,4.444444444444445,0.7264831572567788,9,2.555555555555556,2024-01-03 16:54:00,2024-12-16 16:57:00,581,0.7736389684813754,31,30,31.90322580645161,29,4,1,25.47096774193548,51,1,8,False,0.717391304347826,1077,0.3103448275862069
U0398,12,27.0,3.75,1.1381803659589922,12,2.25,2024-02-03 22:00:00,2024-12-10 11:36:00,587,1.157556270096463,36,36,32.52777777777778,36,6,2,28.95833333333333,19,1,5,True,0.0217391304347826,1271,0.3333333333333333
U0399,13,32.0,4.153846153846154,0.8987170342729172,13,2.4615384615384617,2024-01-26 13:48:00,2024-12-11 12:41:00,586,1.21875,31,30,27.967741935483872,30,4,4,24.49032258064516,49,0,8,False,0.6739130434782609,776,0.4333333333333333
U0400,8,14.0,4.0,0.9258200997725514,7,1.75,2024-03-07 06:07:00,2024-12-24 05:29:00,573,0.8219178082191781,32,32,21.3125,28,2,6,21.99375,40,0,0,False,0.4782608695652174,1287,0.25
U0401,10,29.0,4.3,0.8232726023485646,10,2.9,2024-01-06 17:13:00,2024-12-23 02:46:00,574,0.8522727272727273,34,34,30.47058823529412,29,6,5,26.341176470588238,39,0,3,False,0.4565217391304347,919,0.3448275862068966
U0402,10,25.0,4.4,0.5163977794943222,10,2.5,2024-04-02 10:51:00,2024-12-12 17:08:00,585,1.1764705882352942,32,31,29.75,29,4,3,25.125,42,1,0,False,0.5217391304347826,664,0.3448275862068966
U0403,16,42.0,3.0625,1.2365947867699696,16,2.625,2024-03-03 02:22:00,2024-12-18 09:30:00,579,1.6494845360824744,30,30,34.733333333333334,29,7,4,26.62,39,0,1,False,0.4565217391304347,660,0.5517241379310345
U0404,5,13.0,4.0,1.0,5,2.6,2024-03-05 16:48:00,2024-12-03 07:45:00,594,0.5494505494505495,32,31,32.5625,29,7,5,26.56875,39,1,9,False,0.4565217391304347,615,0.1724137931034483
U0405,10,22.0,3.7,1.0593499054713802,10,2.2,2024-01-08 19:44:00,2024-10-28 00:16:00,630,1.020408163265306,28,28,42.82142857142857,25,3,7,26.84642857142857,59,1,1,False,0.8913043478260869,713,0.4
U0406,10,21.0,4.1,0.7378647873726218,10,2.1,2024-03-23 16:24:00,2024-12-19 23:08:00,577,1.1029411764705883,29,29,22.82758620689655,28,5,1,22.148275862068967,23,1,6,True,0.108695652173913,1145,0.3571428571428571
U0407,15,40.0,3.466666666666667,1.1254628677422756,15,2.6666666666666665,2024-01-14 20:54:00,2024-11-05 04:40:00,622,1.5202702702702702,29,29,32.27586206896552,29,7,6,25.582758620689653,32,0,7,False,0.3043478260869565,577,0.5172413793103449
U0408,4,8.0,3.75,0.5,4,2.0,2024-05-25 00:41:00,2024-11-03 05:06:00,624,0.7361963190184049,33,33,20.303030303030305,29,4,2,22.590909090909093,60,1,5,True,0.9130434782608696,1248,0.1379310344827586
U0409,7,23.0,3.2857142857142856,0.951189731211342,7,3.2857142857142856,2024-01-09 04:34:00,2024-12-09 10:15:00,588,0.625,36,36,33.638888888888886,33,8,3,29.09166666666667,54,0,3,False,0.782608695652174,1143,0.2121212121212121
U0410,6,15.0,3.333333333333333,1.3662601021279464,6,2.5,2024-02-11 23:28:00,2024-10-31 01:47:00,627,0.6844106463878327,36,36,34.583333333333336,33,7,5,29.175,50,1,4,False,0.6956521739130435,1004,0.1818181818181818
U0411,8,24.0,3.625,0.9161253813129042,8,3.0,2024-01-03 13:17:00,2024-11-18 04:58:00,609,0.75,28,28,23.678571428571427,24,2,4,20.70357142857143,25,0,9,False,0.1521739130434782,717,0.3333333333333333
U0412,11,33.0,3.8181818181818175,1.1677484162422844,11,3.0,2024-01-06 15:22:00,2024-10-06 03:09:00,652,1.2043795620437956,24,24,35.166666666666664,24,0,2,22.55,61,0,2,False,0.9347826086956522,1247,0.4583333333333333
U0413,9,22.0,3.4444444444444446,1.0137937550497031,9,2.4444444444444446,2024-01-05 20:55:00,2024-12-24 02:39:00,573,0.7627118644067796,29,29,27.620689655172413,27,7,4,23.78620689655172,61,1,2,True,0.9347826086956522,633,0.3333333333333333
U0414,13,32.0,3.3846153846153846,1.2608503439122305,13,2.4615384615384617,2024-03-05 09:46:00,2024-12-24 02:29:00,573,1.326530612244898,37,37,26.0,34,8,4,27.3,22,0,2,True,0.0869565217391304,766,0.3823529411764705
U0415,8,20.0,3.875,1.4577379737113247,8,2.5,2024-01-12 03:44:00,2024-12-26 23:03:00,570,0.6857142857142857,24,24,32.916666666666664,20,4,5,21.875,56,0,3,False,0.8260869565217391,685,0.4
U0416,11,26.0,3.5454545454545454,1.2933395813657265,11,2.363636363636364,2024-01-29 17:06:00,2024-12-03 03:40:00,594,1.0679611650485437,29,29,31.86206896551724,27,2,3,24.05862068965517,21,1,2,False,0.0652173913043478,1237,0.4074074074074074
U0417,8,20.0,3.5,1.4142135623730951,8,2.5,2024-01-18 19:19:00,2024-12-25 05:10:00,572,0.7017543859649122,33,33,22.75757575757576,30,6,6,23.92727272727273,23,1,8,True,0.108695652173913,1130,0.2666666666666666
U0418,8,22.0,4.0,0.7559289460184544,7,2.75,2024-01-29 12:33:00,2024-11-03 19:37:00,624,0.8571428571428571,23,23,25.130434782608692,20,3,3,19.039130434782606,62,1,9,False,0.9565217391304348,1095,0.35
U0419,6,14.0,3.8333333333333335,0.9831920802501752,6,2.333333333333333,2024-01-17 03:48:00,2024-07-22 23:37:00,727,0.9574468085106383,25,25,36.12,21,4,2,23.336,49,1,8,False,0.6739130434782609,1151,0.2857142857142857
U0420,11,29.0,3.4545454545454546,1.0357254813546264,11,2.636363636363636,2024-04-21 20:38:00,2024-12-09 09:33:00,588,1.4224137931034482,27,27,21.77777777777778,26,1,1,20.03333333333333,47,1,7,False,0.6304347826086957,621,0.4230769230769231
U0421,16,41.0,3.875,0.8850612031567836,16,2.5625,2024-03-23 01:20:00,2024-12-09 12:15:00,588,1.8320610687022905,43,43,31.88372093023256,38,6,9,31.26511627906977,64,0,9,False,1.0,858,0.4210526315789473
U0422,13,32.0,3.4615384615384617,1.1982893790305562,13,2.4615384615384617,2024-01-06 17:26:00,2024-11-02 19:31:00,625,1.2913907284768211,35,35,27.0,33,4,9,26.000000000000004,52,0,8,False,0.7391304347826086,1055,0.3939393939393939
U0423,12,29.0,4.0,0.7385489458759964,12,2.4166666666666665,2024-01-27 16:47:00,2024-12-23 19:50:00,574,1.0843373493975903,40,40,29.0,36,2,2,28.3,57,0,9,False,0.8478260869565217,716,0.3333333333333333
U0424,10,24.0,3.1,0.9944289260117531,10,2.4,2024-02-13 03:53:00,2024-11-24 18:18:00,603,1.048951048951049,35,35,28.914285714285715,34,4,1,26.77428571428572,33,2,7,False,0.3260869565217391,610,0.2941176470588235
U0425,13,29.0,3.3846153846153846,1.12089707663561,12,2.230769230769231,2024-01-05 14:42:00,2024-12-30 20:39:00,567,1.0803324099722993,27,27,39.888888888888886,26,4,6,26.066666666666663,30,1,0,False,0.2608695652173913,736,0.4615384615384615
U0426,15,35.0,3.8666666666666663,1.1872336794093272,15,2.333333333333333,2024-05-12 07:39:00,2024-12-07 08:55:00,590,2.142857142857143,24,24,25.95833333333333,23,4,3,20.3875,59,0,3,False,0.8913043478260869,814,0.6521739130434783
U0427,12,32.0,3.4166666666666665,1.3113721705515065,12,2.6666666666666665,2024-02-29 04:42:00,2024-10-06 19:03:00,652,1.6289592760180995,24,24,31.916666666666668,23,5,2,22.375,47,1,3,False,0.6304347826086957,1189,0.5217391304347826
U0428,11,27.0,3.636363636363636,0.9244162777371754,10,2.4545454545454546,2024-02-02 14:45:00,2024-12-07 02:10:00,590,1.0679611650485437,28,28,37.82142857142857,27,5,3,26.14642857142857,36,2,2,False,0.391304347826087,1071,0.3703703703703703
U0429,7,21.0,3.2857142857142856,1.1126972805283737,7,3.0,2024-01-30 20:26:00,2024-10-09 11:38:00,649,0.8300395256916996,35,35,26.6,33,6,4,26.28,34,0,1,False,0.3478260869565217,624,0.2121212121212121
U0430,10,25.0,3.8,1.2292725943057183,10,2.5,2024-01-22 13:13:00,2024-12-24 21:17:00,572,0.8875739644970414,36,34,29.86111111111111,35,9,7,28.558333333333334,36,1,2,True,0.391304347826087,666,0.2857142857142857
U0431,10,23.0,3.6,1.07496769977314,10,2.3,2024-01-06 20:32:00,2024-12-08 02:30:00,589,0.8902077151335313,25,25,33.24,24,2,2,22.672,45,1,6,False,0.5869565217391305,636,0.4166666666666667
U0432,6,13.0,3.6666666666666665,0.816496580927726,6,2.1666666666666665,2024-01-16 00:30:00,2024-11-01 02:18:00,626,0.6185567010309279,34,33,34.44117647058823,31,5,5,27.73235294117647,43,1,8,False,0.5434782608695652,635,0.1935483870967742
U0433,9,21.0,3.4444444444444446,1.3333333333333333,9,2.333333333333333,2024-01-11 03:51:00,2024-11-12 17:58:00,615,0.8794788273615636,33,32,32.0,32,0,2,25.9,54,0,9,True,0.782608695652174,865,0.28125
U0434,8,16.0,4.0,0.9258200997725516,6,2.0,2024-03-08 21:01:00,2024-11-18 00:46:00,609,0.9411764705882352,32,32,27.0625,28,7,3,24.71875,43,1,1,False,0.5434782608695652,642,0.2142857142857142
U0435,9,26.0,3.6666666666666665,1.4142135623730951,9,2.888888888888889,2024-03-01 21:36:00,2024-12-21 05:27:00,576,0.9152542372881356,32,32,35.8125,31,2,4,26.94375,40,2,7,False,0.4782608695652174,878,0.2903225806451613
U0436,7,17.0,4.285714285714286,0.7559289460184544,7,2.4285714285714284,2024-02-07 15:08:00,2024-12-18 11:02:00,579,0.6666666666666666,29,29,34.0,27,5,5,25.3,26,1,6,False,0.1739130434782608,842,0.2592592592592592
U0437,17,46.0,3.764705882352941,1.0914103126634984,15,2.7058823529411766,2024-01-13 12:21:00,2024-12-05 16:18:00,592,1.554878048780488,31,31,28.096774193548388,29,6,4,24.729032258064517,29,1,7,False,0.2391304347826087,1137,0.5172413793103449
U0438,7,19.0,3.857142857142857,1.2149857925879115,7,2.7142857142857144,2024-02-26 20:28:00,2024-12-27 03:05:00,570,0.6885245901639344,29,28,22.82758620689655,27,6,2,22.148275862068964,18,2,3,False,0.0,774,0.2592592592592592
U0439,8,16.0,4.375,0.9161253813129042,8,2.0,2024-02-16 15:31:00,2024-10-11 16:12:00,647,1.00418410041841,35,34,34.34285714285714,31,5,6,28.002857142857145,18,1,3,True,0.0,647,0.2580645161290322
U0440,13,35.0,3.692307692307693,1.315587028960544,13,2.6923076923076925,2024-01-11 21:38:00,2024-11-16 04:47:00,611,1.2580645161290325,34,33,27.294117647058822,31,0,6,24.588235294117645,64,0,2,False,1.0,707,0.4193548387096774
U0441,16,37.0,3.625,1.1474609652039005,15,2.3125,2024-02-26 06:38:00,2024-12-24 06:16:00,573,1.589403973509934,35,34,27.228571428571428,31,8,6,26.468571428571423,51,1,8,False,0.717391304347826,1220,0.4838709677419355
U0442,13,34.0,3.769230769230769,0.8320502943378438,13,2.6153846153846154,2024-01-02 05:36:00,2024-11-23 13:06:00,604,1.1926605504587156,26,26,39.5,25,3,5,25.25,49,1,1,False,0.6739130434782609,788,0.52
U0443,12,25.0,3.9166666666666665,1.5050420310248864,11,2.083333333333333,2024-02-14 07:40:00,2024-11-07 07:57:00,620,1.343283582089552,27,27,28.814814814814813,27,2,5,22.544444444444444,42,0,5,False,0.5217391304347826,856,0.4074074074074074
U0444,10,23.0,4.0,0.9428090415820632,9,2.3,2024-01-04 06:32:00,2024-12-27 04:19:00,570,0.8379888268156425,43,43,33.116279069767444,39,5,7,31.634883720930237,57,1,6,False,0.8478260869565217,1043,0.2307692307692307
U0445,7,17.0,4.142857142857143,0.6900655593423541,7,2.4285714285714284,2024-02-01 02:37:00,2024-12-11 00:43:00,586,0.6687898089171974,39,38,28.56410256410257,34,4,7,27.869230769230768,62,2,6,False,0.9565217391304348,977,0.2058823529411764
U0446,16,36.0,3.9375,1.2365947867699696,14,2.25,2024-01-01 16:01:00,2024-11-30 05:06:00,597,1.437125748502994,31,31,25.548387096774192,29,5,5,23.764516129032256,18,2,2,False,0.0,1034,0.4827586206896552
U0447,12,27.0,4.0,0.852802865422442,12,2.25,2024-02-19 20:56:00,2024-12-12 22:06:00,584,1.2080536912751678,24,24,36.5,24,3,3,23.55,33,1,3,False,0.3260869565217391,700,0.5
U0448,11,27.0,3.363636363636364,1.2060453783110543,11,2.4545454545454546,2024-02-29 01:40:00,2024-12-20 03:51:00,577,1.114864864864865,29,29,29.20689655172414,27,1,4,23.06206896551724,56,0,2,False,0.8260869565217391,639,0.4074074074074074
U0449,8,25.0,3.625,1.1877349391654208,8,3.125,2024-01-07 19:08:00,2024-11-16 16:01:00,611,0.7643312101910827,32,31,22.4375,31,3,6,23.13125,22,2,9,True,0.0869565217391304,743,0.2580645161290322
U0450,15,38.0,3.933333333333333,0.8837151016885368,15,2.533333333333333,2024-01-28 01:00:00,2024-12-25 22:57:00,571,1.351351351351351,30,30,26.933333333333334,27,3,3,23.08,39,1,1,True,0.4565217391304347,923,0.5555555555555556
U0451,15,39.0,3.466666666666667,1.1254628677422756,15,2.6,2024-01-01 21:01:00,2024-11-22 01:48:00,605,1.3803680981595092,32,31,22.375,32,1,1,22.9125,46,0,8,False,0.6086956521739131,660,0.46875
U0452,8,21.0,3.875,1.246423454758225,8,2.625,2024-04-02 21:10:00,2024-12-12 07:27:00,585,0.9448818897637796,42,42,26.285714285714285,33,5,3,28.085714285714285,20,2,0,True,0.0434782608695652,1130,0.2424242424242424
U0453,12,29.0,3.6666666666666665,1.1547005383792517,12,2.4166666666666665,2024-01-15 16:47:00,2024-12-27 19:32:00,570,1.0344827586206895,25,25,30.56,23,4,1,22.068,29,1,4,False,0.2391304347826087,838,0.5217391304347826
