transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method
T003816,U0253,P0009,4.0,1,2024-10-01 19:27:00,Credit Card
T003817,U0415,P0093,1.0,1,2024-08-01 15:49:00,Debit Card
T003818,U0285,P0116,2.0,3,2024-03-02 02:31:00,UPI
T003819,U0115,P0128,3.0,3,2024-01-29 08:00:00,Credit Card
T003820,U0012,P0041,4.0,4,2024-09-23 14:48:00,Net Banking
T003821,U0267,P0099,1.0,1,2024-02-08 05:53:00,UPI
T003822,U0401,P0051,2.0,5,2024-05-29 22:03:00,Net Banking
T003823,U0109,P0113,3.0,4,2024-10-11 11:54:00,Net Banking
T003824,U0379,P0093,3.0,4,2024-02-04 04:46:00,Net Banking
T003825,U0336,P0168,2.0,3,2024-10-06 17:31:00,Net Banking
T003826,U0070,P0111,1.0,4,2024-06-06 04:07:00,UPI
T003827,U0061,P0186,3.0,5,2024-04-01 03:36:00,UPI
T003828,U0231,P0049,2.0,,2024-03-07 13:13:00,Debit Card
T003829,U0284,P0113,1.0,4,2024-10-18 00:36:00,Credit Card
T003830,U0240,P0125,4.0,2,2024-10-27 15:09:00,Credit Card
T003831,U0163,P0159,3.0,5,2024-09-07 04:42:00,Credit Card
T003832,U0037,P0122,1.0,,2024-02-10 18:24:00,Credit Card
T003833,U0103,P0180,2.0,4,2024-05-17 03:15:00,Net Banking
T003834,U0271,P0195,2.0,4,2024-05-16 18:19:00,Credit Card
T003835,U0389,P0195,3.0,2,2024-09-24 21:04:00,Credit Card
T003836,U0480,P0184,3.0,5,2024-09-27 12:18:00,UPI
T003837,U0136,P0194,3.0,5,2024-03-30 07:01:00,COD
T003838,U0293,P0058,4.0,4,2024-10-07 11:04:00,Net Banking
T003839,U0142,P0133,2.0,5,2024-07-16 23:40:00,Debit Card
T003840,U0128,P0176,4.0,1,2024-01-26 20:16:00,Credit Card
T003841,U0487,P0051,3.0,5,2024-07-13 01:45:00,Credit Card
T003842,U0104,P0186,1.0,2,2024-02-23 00:28:00,Debit Card
T003843,U0295,P0125,3.0,5,2024-02-01 17:40:00,UPI
T003844,U0072,P0104,1.0,4,2024-04-10 05:28:00,Credit Card
T003845,U0067,P0088,3.0,3,2024-10-08 10:03:00,Debit Card
T003846,U0496,P0102,1.0,4,2024-12-29 21:19:00,Credit Card
T003847,U0100,P0118,2.0,3,2024-09-14 00:09:00,Debit Card
T003848,U0288,P0043,2.0,5,2024-12-21 17:25:00,COD
T003849,U0164,P0062,2.0,2,2024-03-14 18:26:00,Debit Card
T003850,U0184,P0090,4.0,3,2024-12-07 20:50:00,Credit Card
T003851,U0054,P0160,1.0,4,2024-08-22 09:19:00,Debit Card
T003852,U0095,P0155,1.0,5,2024-11-15 20:24:00,UPI
T003853,U0437,P0032,4.0,4,2024-11-26 03:55:00,UPI
T003854,U0350,P0029,2.0,4,2024-10-11 11:18:00,COD
T003855,U0127,P0131,4.0,4,2024-09-10 07:33:00,Debit Card
T003856,U0451,P0086,4.0,,2024-07-20 10:41:00,Credit Card
T003857,U0006,P0188,1.0,4,2024-02-03 15:37:00,Net Banking
T003858,U0273,P0059,1.0,5,2024-01-24 23:53:00,UPI
T003859,U0003,P0006,3.0,3,2024-12-10 00:57:00,Debit Card
T003860,U0465,P0040,2.0,3,2024-02-24 04:42:00,Credit Card
T003861,U0289,P0019,1.0,5,2024-11-30 11:42:00,Debit Card
T003862,U0372,P0017,1.0,4,2024-10-22 23:51:00,Debit Card
T003863,U0320,P0023,2.0,4,2024-07-11 02:54:00,Credit Card
T003864,U0313,P0087,2.0,5,2024-07-16 09:38:00,Credit Card
T003865,U0446,P0014,4.0,5,2024-06-04 22:40:00,UPI
T003866,U0246,P0096,2.0,5,2024-03-09 15:53:00,Net Banking
T003867,U0029,P0175,1.0,4,2024-10-21 07:23:00,COD
T003868,U0051,P0182,,4,2024-02-14 02:33:00,Credit Card
T003869,U0137,P0008,3.0,4,2024-02-07 09:11:00,Debit Card
T003870,U0312,P0143,2.0,3,2024-12-22 15:23:00,UPI
T003871,U0303,P0142,2.0,2,2024-06-19 13:45:00,Credit Card
T003872,U0045,P0193,1.0,3,2024-11-25 23:27:00,Net Banking
T003873,U0399,P0084,3.0,5,2024-04-05 12:27:00,UPI
T003874,U0031,P0095,3.0,,2024-01-07 23:31:00,COD
T003875,U0433,P0008,1.0,1,2024-06-14 16:32:00,Credit Card
T003876,U0080,P0013,2.0,5,2024-01-09 00:58:00,Credit Card
T003877,U0440,P0054,3.0,4,2024-11-16 04:47:00,UPI
T003878,U0086,P0200,4.0,4,2024-07-13 15:53:00,UPI
T003879,U0422,P0120,2.0,4,2024-08-20 19:31:00,Debit Card
T003880,U0247,P0104,1.0,4,2024-01-01 01:23:00,Debit Card
T003881,U0464,P0028,2.0,4,2024-02-15 10:23:00,UPI
T003882,U0057,P0187,2.0,3,2024-01-01 20:07:00,COD
T003883,U0344,P0128,2.0,4,2024-03-28 12:56:00,Credit Card
T003884,U0399,P0017,2.0,3,2024-02-11 06:43:00,UPI
T003885,U0350,P0195,4.0,1,2024-07-10 17:22:00,UPI
T003886,U0200,P0161,1.0,4,2024-01-23 10:10:00,Credit Card
T003887,U0237,P0083,2.0,4,2024-12-18 02:03:00,COD
T003888,U0353,P0198,2.0,4,2024-04-18 05:59:00,Debit Card
T003889,U0167,P0180,3.0,2,2024-01-31 17:32:00,Credit Card
T003890,U0191,P0088,2.0,3,2024-06-19 07:25:00,Debit Card
T003891,U0152,P0010,1.0,3,2024-03-11 08:15:00,Debit Card
T003892,U0247,P0045,4.0,3,2024-08-15 10:19:00,UPI
T003893,U0073,P0096,3.0,4,2024-02-24 01:01:00,Net Banking
T003894,U0187,P0089,2.0,4,2024-05-18 12:52:00,Debit Card
T003895,U0091,P0004,4.0,3,2024-01-08 08:59:00,Debit Card
T003896,U0038,P0079,2.0,4,2024-01-22 12:25:00,Net Banking
T003897,U0422,P0189,2.0,3,2024-09-14 15:04:00,COD
T003898,U0355,P0183,4.0,4,2024-10-21 18:58:00,Debit Card
T003899,U0304,P0198,4.0,5,2024-03-13 22:13:00,UPI
T003900,U0178,P0134,1.0,1,2024-10-16 11:41:00,Net Banking
T003901,U0279,P0001,4.0,4,2024-03-22 13:02:00,COD
T003902,U0176,P0155,1.0,4,2024-11-09 10:24:00,Net Banking
T003903,U0008,P0047,3.0,2,2024-10-06 06:23:00,UPI
T003904,U0473,P0168,3.0,5,2024-11-09 05:37:00,Credit Card
T003905,U0320,P0180,4.0,3,2024-09-04 15:29:00,Credit Card
T003906,U0112,P0151,3.0,2,2024-03-29 19:34:00,UPI
T003907,U0422,P0092,4.0,4,2024-06-04 12:27:00,Debit Card
T003908,U0397,P0097,3.0,5,2024-05-05 15:30:00,Credit Card
T003909,U0252,P0193,1.0,2,2024-04-05 23:47:00,Credit Card
T003910,U0058,P0164,1.0,3,2024-04-25 22:44:00,UPI
T003911,U0275,P0088,2.0,,2024-07-21 15:16:00,Net Banking
T003912,U0287,P0077,3.0,5,2024-03-22 12:51:00,Credit Card
T003913,U0245,P0085,3.0,5,2024-12-03 10:44:00,UPI
T003914,U0390,P0094,1.0,4,2024-06-02 11:32:00,Credit Card
T003915,U0235,P0122,2.0,5,2024-06-06 13:23:00,Credit Card
T003916,U0421,P0015,4.0,3,2024-05-22 23:18:00,Net Banking
T003917,U0091,P0020,1.0,4,2024-01-08 09:31:00,Debit Card
T003918,U0070,P0132,4.0,2,2024-09-29 16:25:00,Net Banking
T003919,U0380,P0072,4.0,5,2024-03-17 01:39:00,Credit Card
T003920,U0352,,3.0,4,2024-10-21 03:17:00,Debit Card
T003921,U0259,P0166,2.0,4,2024-12-24 19:02:00,Credit Card
T003922,U0232,P0022,4.0,5,2024-10-27 08:34:00,UPI
T003923,U0448,P0023,4.0,4,2024-02-29 01:40:00,Net Banking
T003924,U0194,P0017,1.0,4,2024-11-08 07:43:00,Debit Card
T003925,U0071,P0162,3.0,,2024-04-18 14:15:00,COD
T003926,U0358,P0154,4.0,4,2024-03-16 20:08:00,COD
T003927,U0208,P0038,4.0,4,2024-10-19 11:28:00,Debit Card
T003928,U0387,P0054,1.0,3,2024-01-31 03:50:00,Debit Card
T003929,U0174,P0105,2.0,1,2024-09-02 01:17:00,Debit Card
T003930,U0235,P0053,4.0,5,2024-11-05 01:39:00,Net Banking
T003931,U0234,P0078,4.0,5,2024-12-20 22:37:00,Credit Card
T003932,U0079,P0036,1.0,4,2024-12-14 17:02:00,COD
T003933,U0294,P0073,4.0,4,2024-10-11 07:39:00,COD
T003934,U0126,P0090,1.0,4,2024-08-15 20:48:00,UPI
T003935,U0132,P0116,3.0,4,2024-03-11 21:51:00,COD
T003936,U0204,P0056,1.0,5,2024-04-08 02:49:00,Credit Card
T003937,U0487,P0150,4.0,1,2024-03-01 14:20:00,UPI
T003938,U0363,P0141,2.0,3,2024-07-20 06:58:00,Credit Card
T003939,U0039,P0070,2.0,5,2024-09-30 12:30:00,UPI
T003940,U0307,P0185,2.0,5,2024-01-07 03:07:00,UPI
T003941,U0305,P0080,3.0,4,2024-01-22 16:55:00,UPI
T003942,U0080,P0151,1.0,4,2024-01-08 20:52:00,Credit Card
T003943,U0475,P0136,4.0,4,2024-02-22 02:39:00,Credit Card
T003944,U0402,P0130,3.0,4,2024-08-16 23:03:00,UPI
T003945,U0393,P0107,2.0,3,2024-11-11 23:05:00,Credit Card
T003946,U0447,P0107,1.0,4,2024-10-06 22:45:00,Debit Card
T003947,U0032,P0140,3.0,5,2024-01-13 14:45:00,Credit Card
T003948,U0478,P0145,4.0,2,2024-04-13 10:38:00,Debit Card
T003949,U0423,P0056,4.0,4,2024-10-07 22:34:00,Credit Card
T003950,U0128,P0071,4.0,3,2024-11-06 10:23:00,Debit Card
T003951,U0241,P0040,2.0,5,2024-09-05 12:57:00,Net Banking
T003952,U0311,P0070,1.0,3,2024-02-19 15:06:00,Debit Card
T003953,U0417,P0021,4.0,4,2024-03-24 10:12:00,COD
T003954,U0161,P0108,1.0,4,2024-04-30 06:21:00,Credit Card
T003955,U0211,P0030,1.0,3,2024-09-16 23:39:00,Credit Card
T003956,U0239,P0192,4.0,4,2024-10-12 14:14:00,UPI
T003957,U0182,P0008,2.0,,2024-08-12 23:13:00,Net Banking
T003958,U0165,P0098,2.0,5,2024-08-09 03:57:00,Net Banking
T003959,U0011,P0031,4.0,5,2024-01-07 00:43:00,Debit Card
T003960,U0329,P0150,4.0,5,2024-07-28 00:37:00,Net Banking
T003961,U0411,P0051,1.0,3,2024-01-03 13:17:00,Credit Card
T003962,U0111,P0135,,2,2024-07-28 11:38:00,Debit Card
T003963,U0276,P0030,3.0,5,2024-09-24 02:26:00,Credit Card
T003964,U0161,P0175,2.0,3,2024-01-01 19:48:00,Debit Card
T003965,U0351,P0175,3.0,4,2024-04-19 01:20:00,UPI
T003966,U0263,P0043,3.0,4,2024-12-01 09:52:00,Debit Card
T003967,U0273,P0015,4.0,3,2024-07-30 08:18:00,Debit Card
T003968,U0279,P0091,3.0,4,2024-07-26 13:54:00,UPI
T003969,U0103,P0190,4.0,4,2024-07-24 14:07:00,Credit Card
T003970,U0244,P0050,2.0,5,2024-09-02 13:50:00,Debit Card
T003971,U0069,P0123,1.0,2,2024-03-25 19:53:00,Net Banking
T003972,U0083,P0087,4.0,5,2024-02-18 07:09:00,Credit Card
T003973,U0223,P0086,4.0,4,2024-08-16 22:19:00,UPI
T003974,U0370,P0108,3.0,3,2024-05-04 15:58:00,COD
T003975,U0268,P0019,3.0,,2024-01-20 14:32:00,Debit Card
T003976,U0240,P0001,2.0,5,2024-02-02 16:29:00,Credit Card
T003977,U0148,P0145,3.0,1,2024-02-07 15:06:00,Credit Card
T003978,U0274,P0143,1.0,3,2024-03-08 18:55:00,UPI
T003979,U0297,P0093,3.0,4,2024-01-31 11:12:00,Debit Card
T003980,U0001,P0079,4.0,3,2024-09-07 09:18:00,COD
T003981,U0316,P0052,4.0,4,2024-05-26 08:55:00,Debit Card
T003982,U0341,P0102,3.0,5,2024-11-21 04:20:00,Debit Card
T003983,U0161,P0092,1.0,4,2024-11-22 15:01:00,Net Banking
T003984,U0243,P0090,3.0,,2024-06-28 01:21:00,Net Banking
T003985,U0383,P0071,4.0,3,2024-06-14 08:36:00,Credit Card
T003986,U0141,P0191,4.0,3,2024-04-28 22:41:00,UPI
T003987,U0038,P0098,4.0,5,2024-08-23 17:49:00,Debit Card
T003988,U0273,P0144,4.0,1,2024-03-16 14:04:00,UPI
T003989,U0216,P0069,4.0,1,2024-09-14 10:23:00,Credit Card
T003990,U0199,P0017,3.0,3,2024-04-19 05:51:00,UPI
T003991,U0056,P0005,1.0,4,2024-05-27 00:07:00,COD
T003992,U0007,P0162,2.0,4,2024-09-07 20:30:00,Debit Card
T003993,U0229,P0056,4.0,3,2024-12-29 17:27:00,UPI
T003994,U0234,P0029,2.0,5,2024-09-13 23:16:00,Credit Card
T003995,U0292,P0073,2.0,5,2024-10-31 15:14:00,Credit Card
T003996,U0470,P0088,1.0,5,2024-10-28 18:11:00,Credit Card
T003997,U0353,P0168,3.0,5,2024-01-01 05:45:00,UPI
T003998,U0182,P0092,1.0,5,2024-07-23 01:56:00,Credit Card
T003999,U0391,P0197,1.0,3,2024-04-28 20:06:00,Net Banking
T004000,U0207,P0184,2.0,5,2024-05-09 08:22:00,Debit Card
T004001,,P0030,2.0,4,2024-01-29 00:45:00,COD
T004002,U0313,P0149,4.0,5,2024-11-22 06:42:00,Debit Card
T004003,U0144,P0088,,4,2024-09-06 07:03:00,Debit Card
T004004,U0213,P0028,2.0,4,2024-05-14 04:31:00,UPI
T004005,U0279,P0003,4.0,4,2024-10-11 07:01:00,Net Banking
T004006,U0196,P0073,2.0,3,2024-08-20 02:01:00,Debit Card
T004007,U0255,P0087,1.0,5,2024-02-15 09:23:00,Credit Card
T004008,U0300,P0016,4.0,2,2024-01-19 12:46:00,Net Banking
T004009,U0285,P0105,3.0,4,2024-09-10 23:19:00,Credit Card
T004010,U0048,P0122,4.0,5,2024-02-28 02:40:00,Credit Card
T004011,U0041,P0113,1.0,5,2024-03-05 19:58:00,Debit Card
T004012,U0444,P0158,3.0,3,2024-12-07 19:24:00,UPI
T004013,U0129,P0059,2.0,2,2024-06-14 14:54:00,Net Banking
T004014,U0451,P0055,2.0,3,2024-08-23 22:34:00,Net Banking
T004015,U0175,P0048,4.0,4,2024-01-31 08:03:00,UPI
T004016,U0371,P0152,4.0,2,2024-05-22 16:38:00,Debit Card
T004017,U0349,P0054,4.0,4,2024-01-02 22:16:00,UPI
T004018,U0007,P0103,1.0,4,2024-09-17 12:58:00,Credit Card
T004019,U0336,P0181,4.0,3,2024-03-04 04:55:00,Credit Card
T004020,U0402,P0050,2.0,4,2024-11-21 01:17:00,Net Banking
T004021,U0123,P0081,3.0,5,2024-07-08 15:06:00,UPI
T004022,U0481,P0015,4.0,5,2024-07-26 23:31:00,Net Banking
T004023,U0108,P0166,1.0,4,2024-07-05 07:17:00,Debit Card
T004024,U0366,P0116,2.0,5,2024-12-20 14:29:00,Credit Card
T004025,U0479,P0039,4.0,4,2024-08-28 16:32:00,Credit Card
T004026,U0328,P0129,2.0,3,2024-05-28 22:14:00,Credit Card
T004027,U0354,P0016,3.0,5,2024-04-08 03:22:00,Credit Card
T004028,U0437,P0082,3.0,4,2024-06-28 00:25:00,COD
T004029,,P0031,3.0,4,2024-08-29 12:24:00,Net Banking
T004030,U0079,P0120,4.0,3,2024-08-27 09:37:00,UPI
T004031,U0066,P0028,1.0,,2024-09-15 13:19:00,Net Banking
T004032,U0145,P0057,1.0,2,2024-02-16 16:51:00,Credit Card
T004033,U0369,P0109,3.0,5,2024-06-16 19:05:00,Debit Card
T004034,U0390,P0188,2.0,2,2024-10-10 14:41:00,Debit Card
T004035,U0250,P0132,4.0,4,2024-01-19 01:21:00,Credit Card
T004036,U0113,P0101,2.0,4,2024-01-23 08:39:00,Credit Card
T004037,U0362,P0071,1.0,2,2024-09-09 21:05:00,UPI
T004038,U0198,P0045,1.0,2,2024-12-04 13:44:00,COD
T004039,U0271,P0024,3.0,,2024-08-22 13:38:00,COD
T004040,U0421,P0017,4.0,5,2024-09-28 01:54:00,UPI
T004041,U0013,P0027,2.0,3,2024-07-21 12:37:00,UPI
T004042,U0371,P0111,1.0,4,2024-06-22 21:16:00,UPI
T004043,U0387,P0063,4.0,4,2024-12-20 04:21:00,Debit Card
T004044,U0456,P0062,4.0,3,2024-03-02 22:31:00,UPI
T004045,U0404,P0078,4.0,5,2024-12-03 07:45:00,Net Banking
T004046,U0499,P0011,1.0,4,2024-10-07 13:51:00,Credit Card
T004047,U0403,P0106,3.0,2,2024-06-22 16:58:00,UPI
T004048,U0177,P0192,2.0,4,2024-02-05 01:37:00,Net Banking
T004049,U0402,P0185,3.0,4,2024-06-01 08:41:00,UPI
T004050,U0391,P0115,1.0,4,2024-10-22 16:07:00,Debit Card
T004051,U0246,P0033,3.0,4,2024-08-02 07:28:00,UPI
T004052,U0011,P0189,1.0,,2024-08-28 21:43:00,UPI
T004053,U0482,P0052,4.0,3,2024-01-24 09:21:00,Credit Card
T004054,U0214,P0050,2.0,5,2024-03-04 23:31:00,COD
T004055,U0227,P0084,3.0,1,2024-01-30 02:17:00,Net Banking
T004056,U0148,P0157,3.0,2,2024-03-06 18:06:00,UPI
T004057,U0416,P0041,2.0,5,2024-01-29 17:06:00,Debit Card
T004058,U0430,P0139,3.0,5,2024-12-17 19:43:00,UPI
T004059,U0160,P0049,4.0,,2024-09-06 17:16:00,UPI
T004060,U0036,P0150,1.0,3,2024-03-14 19:14:00,UPI
T004061,U0435,P0021,1.0,5,2024-04-23 06:31:00,COD
T004062,U0312,P0136,3.0,1,2024-04-26 04:39:00,Credit Card
T004063,U0446,P0044,1.0,5,2024-05-18 01:10:00,Net Banking
T004064,U0033,P0171,1.0,3,2024-03-16 20:14:00,Credit Card
T004065,U0441,P0056,1.0,2,2024-08-22 07:24:00,UPI
T004066,U0063,P0077,3.0,2,2024-11-28 10:32:00,Net Banking
T004067,U0186,P0158,1.0,3,2024-11-29 17:25:00,Credit Card
T004068,U0360,P0173,4.0,2,2024-08-02 21:08:00,Net Banking
T004069,U0446,P0059,,4,2024-05-03 10:21:00,UPI
T004070,U0450,P0018,3.0,3,2024-09-28 03:04:00,Debit Card
T004071,U0241,P0093,3.0,,2024-02-28 14:49:00,UPI
T004072,U0242,P0062,4.0,4,2024-04-03 01:12:00,Credit Card
T004073,U0441,P0006,4.0,4,2024-09-24 17:47:00,Debit Card
T004074,U0194,P0004,1.0,2,2024-05-15 07:00:00,Debit Card
T004075,U0328,P0037,1.0,3,2024-02-07 07:32:00,Net Banking
T004076,U0274,P0172,4.0,,2024-10-29 10:53:00,Net Banking
T004077,U0487,P0146,1.0,3,2024-02-27 01:10:00,Debit Card
T004078,U0173,P0154,3.0,5,2024-03-16 06:33:00,Net Banking
T004079,U0266,P0184,4.0,5,2024-04-24 00:50:00,UPI
T004080,U0255,P0064,2.0,3,2024-12-17 08:44:00,Net Banking
T004081,U0331,P0020,2.0,3,2024-05-16 07:28:00,Credit Card
T004082,U0357,P0060,4.0,2,2024-12-07 09:33:00,UPI
T004083,U0472,P0010,2.0,5,2024-07-26 17:56:00,Debit Card
T004084,U0351,P0101,1.0,,2024-09-10 18:06:00,UPI
T004085,U0263,P0165,1.0,,2024-10-04 18:11:00,Debit Card
T004086,U0004,P0112,1.0,4,2024-11-11 12:09:00,Credit Card
T004087,U0018,P0089,2.0,2,2024-06-25 20:53:00,UPI
T004088,U0313,P0031,,5,2024-04-30 14:48:00,Credit Card
T004089,U0187,P0060,1.0,,2024-10-10 12:15:00,UPI
T004090,U0412,P0069,3.0,3,2024-06-25 20:55:00,UPI
T004091,U0423,P0078,1.0,4,2024-01-27 16:47:00,Net Banking
T004092,U0195,P0186,1.0,5,2024-03-08 00:51:00,Credit Card
T004093,U0008,P0109,1.0,4,2024-01-04 05:44:00,UPI
T004094,U0438,P0181,4.0,5,2024-08-05 19:39:00,UPI
T004095,U0479,P0029,3.0,1,2024-08-31 18:30:00,UPI
T004096,U0185,P0066,4.0,4,2024-07-03 02:02:00,UPI
T004097,U0026,P0080,2.0,5,2024-07-17 01:20:00,UPI
T004098,U0182,P0042,1.0,2,2024-01-12 20:54:00,UPI
T004099,U0004,P0075,4.0,3,2024-06-01 12:27:00,COD
T004100,U0215,P0042,3.0,4,2024-02-26 16:00:00,Credit Card
T004101,U0273,P0061,3.0,3,2024-06-16 06:01:00,Credit Card
T004102,U0465,P0036,4.0,3,2024-09-13 22:16:00,UPI
T004103,U0251,P0002,4.0,2,2024-05-16 14:50:00,Net Banking
T004104,U0450,P0118,4.0,5,2024-07-15 01:47:00,UPI
T004105,U0220,P0172,1.0,5,2024-04-06 17:17:00,Net Banking
T004106,U0331,P0026,1.0,3,2024-07-04 11:57:00,Debit Card
T004107,U0052,P0013,3.0,1,2024-03-06 16:34:00,Debit Card
T004108,U0470,P0048,4.0,1,2024-02-13 00:05:00,UPI
T004109,U0145,P0090,1.0,4,2024-08-16 16:08:00,Credit Card
T004110,U0169,P0068,3.0,4,2024-01-16 16:32:00,Credit Card
T004111,U0213,P0162,2.0,1,2024-10-02 15:14:00,UPI
T004112,U0067,P0161,2.0,1,2024-02-29 16:53:00,Net Banking
T004113,U0151,P0031,4.0,4,2024-09-19 04:59:00,Net Banking
T004114,U0447,P0182,4.0,5,2024-12-12 22:06:00,Net Banking
T004115,U0238,P0190,3.0,4,2024-03-12 14:39:00,Credit Card
T004116,U0101,P0024,2.0,3,2024-07-20 13:11:00,Debit Card
T004117,U0152,P0073,3.0,4,2024-08-11 20:42:00,Credit Card
T004118,U0339,P0111,3.0,3,2024-12-12 23:21:00,Credit Card
T004119,U0069,P0057,1.0,4,2024-10-05 13:08:00,Debit Card
T004120,U0456,P0074,1.0,5,2024-01-19 05:16:00,UPI
T004121,U0118,P0191,3.0,5,2024-07-20 00:39:00,Credit Card
T004122,U0343,P0189,2.0,4,2024-10-14 23:22:00,COD
T004123,U0357,P0056,1.0,3,2024-02-15 03:43:00,Credit Card
T004124,U0065,P0118,1.0,5,2024-04-08 03:51:00,Credit Card
T004125,U0200,P0173,3.0,3,2024-02-09 05:08:00,Credit Card
T004126,U0451,P0144,1.0,3,2024-11-22 01:48:00,Debit Card
T004127,U0181,P0045,2.0,5,2024-07-25 04:22:00,COD
T004128,U0348,P0077,4.0,5,2024-08-14 14:07:00,UPI
T004129,U0244,P0146,2.0,5,2024-10-20 19:33:00,Debit Card
T004130,U0208,P0041,3.0,3,2024-10-09 18:34:00,UPI
T004131,U0279,P0159,4.0,3,2024-12-16 12:00:00,UPI
T004132,U0455,P0016,3.0,5,2024-06-20 03:26:00,Credit Card
T004133,U0095,P0157,4.0,5,2024-06-17 10:45:00,COD
T004134,U0108,P0042,4.0,5,2024-01-30 17:06:00,Credit Card
T004135,U0219,P0018,2.0,1,2024-03-26 07:53:00,UPI
T004136,U0205,P0079,3.0,2,2024-09-25 01:41:00,UPI
T004137,U0203,P0015,2.0,5,2024-11-06 05:46:00,Credit Card
T004138,U0135,P0091,4.0,4,2024-10-19 05:57:00,UPI
T004139,U0151,P0189,2.0,3,2024-02-24 15:20:00,Debit Card
T004140,U0302,P0048,1.0,5,2024-12-17 05:06:00,UPI
T004141,U0025,P0026,2.0,2,2024-02-28 22:17:00,Debit Card
T004142,U0207,P0185,2.0,1,2024-12-26 06:41:00,UPI
T004143,U0228,P0165,4.0,3,2024-12-06 02:48:00,Debit Card
T004144,U0061,P0087,1.0,4,2024-05-28 23:21:00,Credit Card
T004145,U0164,P0080,3.0,2,2024-03-05 11:59:00,UPI
T004146,U0035,P0147,2.0,3,2024-07-03 03:19:00,COD
T004147,U0290,P0057,4.0,4,2024-11-24 01:42:00,Debit Card
T004148,U0375,P0140,4.0,3,2024-01-06 06:19:00,Credit Card
T004149,U0021,P0133,4.0,3,2024-01-31 17:39:00,UPI
T004150,U0058,P0120,4.0,3,2024-08-14 09:52:00,UPI
T004151,U0248,P0169,4.0,4,2024-12-24 18:35:00,Credit Card
T004152,U0088,P0167,3.0,1,2024-05-28 18:27:00,UPI
T004153,U0043,P0052,2.0,5,2024-02-20 19:17:00,COD
T004154,U0376,P0072,1.0,4,2024-01-31 12:41:00,UPI
T004155,U0120,P0038,2.0,,2024-07-25 05:05:00,UPI
T004156,U0100,P0031,3.0,4,2024-09-11 02:51:00,UPI
T004157,U0405,P0076,1.0,4,2024-03-21 11:43:00,UPI
T004158,U0438,P0027,3.0,3,2024-09-26 12:27:00,Credit Card
T004159,U0334,P0034,4.0,4,2024-11-02 08:34:00,Debit Card
T004160,U0190,P0014,1.0,5,2024-12-06 10:31:00,Credit Card
T004161,U0345,P0104,1.0,2,2024-10-28 06:13:00,UPI
T004162,U0059,P0045,2.0,3,2024-08-27 14:59:00,Net Banking
T004163,U0453,P0193,1.0,3,2024-02-11 14:09:00,UPI
T004164,U0422,P0190,3.0,4,2024-05-06 17:40:00,Debit Card
T004165,U0236,P0057,3.0,4,2024-03-23 16:18:00,Net Banking
T004166,U0417,P0174,1.0,4,2024-12-25 05:10:00,Debit Card
T004167,U0012,P0152,2.0,4,2024-03-07 16:56:00,Credit Card
T004168,U0210,P0028,2.0,5,2024-05-23 11:39:00,UPI
T004169,,P0018,1.0,4,2024-04-03 18:59:00,UPI
T004170,U0238,P0078,3.0,5,2024-07-27 12:44:00,Debit Card
T004171,U0212,P0029,3.0,2,2024-03-09 07:33:00,UPI
T004172,U0159,P0163,3.0,3,2024-12-11 13:13:00,Credit Card
T004173,U0459,P0135,2.0,5,2024-02-24 16:45:00,UPI
T004174,U0277,P0078,1.0,4,2024-12-29 13:05:00,UPI
T004175,U0080,P0041,4.0,1,2024-10-17 18:40:00,COD
T004176,U0020,P0005,4.0,2,2024-02-19 00:33:00,Credit Card
T004177,U0354,P0081,2.0,2,2024-05-26 20:28:00,Credit Card
T004178,U0057,P0151,4.0,4,2024-06-18 03:08:00,Credit Card
T004179,U0435,P0005,3.0,4,2024-03-01 21:36:00,Credit Card
T004180,U0339,P0149,1.0,4,2024-11-21 19:14:00,COD
T004181,U0156,P0153,3.0,2,2024-07-26 14:37:00,UPI
T004182,U0209,P0179,4.0,3,2024-09-26 13:47:00,UPI
T004183,U0134,P0131,4.0,5,2024-12-02 00:50:00,Credit Card
T004184,U0083,P0078,1.0,,2024-09-15 03:03:00,Credit Card
T004185,U0199,P0136,2.0,3,2024-10-11 08:40:00,UPI
T004186,U0069,P0150,2.0,5,2024-02-29 14:32:00,Debit Card
T004187,U0298,P0109,1.0,3,2024-01-20 06:52:00,Net Banking
T004188,U0001,P0082,2.0,3,2024-01-20 18:22:00,UPI
T004189,U0129,P0070,4.0,4,2024-12-19 22:43:00,Net Banking
T004190,U0077,P0133,4.0,5,2024-07-06 12:05:00,UPI
T004191,U0242,P0012,3.0,4,2024-12-05 01:02:00,Credit Card
T004192,U0377,P0098,1.0,5,2024-05-22 19:08:00,Debit Card
T004193,U0500,P0059,4.0,5,2024-12-07 02:43:00,Credit Card
T004194,U0029,P0139,4.0,4,2024-02-14 09:14:00,Credit Card
T004195,U0077,P0055,3.0,4,2024-01-22 10:34:00,UPI
T004196,U0328,P0082,4.0,3,2024-07-10 04:09:00,Debit Card
T004197,U0393,P0113,4.0,4,2024-01-31 09:01:00,UPI
T004198,U0467,P0169,1.0,1,2024-07-13 23:26:00,Credit Card
T004199,U0396,P0044,3.0,2,2024-08-29 17:44:00,COD
T004200,U0477,P0069,2.0,4,2024-12-11 05:09:00,UPI
T004201,U0224,P0038,3.0,5,2024-12-21 11:15:00,UPI
T004202,U0227,P0092,1.0,2,2024-04-07 04:07:00,UPI
