event_id,user_id,product_id,event_type,session_id,timestamp,device,page_duration_sec,date,hour
E0011866,U0455,P0152,page_view,S002662,2024-03-25 17:10:43,desktop,5,2024-03-25,17
E0011867,U0343,P0063,product_view,S000279,2024-04-18 00:18:17,desktop,5,2024-04-18,0
E0011868,U0200,P0071,product_view,S002468,2024-03-14 21:34:16,mobile,8,2024-03-14,21
E0011869,U0048,P0011,wishlist_add,S000372,2024-04-28 07:39:15,desktop,78,2024-04-28,7
E0011870,U0489,P0051,page_view,S001403,2024-04-28 12:01:29,desktop,71,2024-04-28,12
E0011871,U0173,P0066,product_view,S000469,2024-10-21 11:00:47,desktop,34,2024-10-21,11
E0011872,U0425,P0110,product_view,S000070,2024-04-11 11:42:00,mobile,45,2024-04-11,11
E0011873,U0367,P0199,search,S002908,2024-02-02 06:37:40,tablet,4,2024-02-02,6
E0011874,U0426,P0070,page_view,S002449,2024-08-06 17:57:41,mobile,13,2024-08-06,17
E0011875,U0201,P0161,search,S001215,2024-08-29 02:55:07,mobile,12,2024-08-29,2
E0011876,U0332,P0020,purchase,S002570,2024-08-17 13:04:13,mobile,15,2024-08-17,13
E0011877,U0101,P0096,purchase,S000630,2024-08-26 01:40:00,mobile,28,2024-08-26,1
E0011878,U0342,P0162,wishlist_add,S002629,2024-11-13 09:40:38,desktop,23,2024-11-13,9
E0011879,U0176,P0024,search,S002579,2024-04-08 04:07:41,mobile,19,2024-04-08,4
E0011880,U0121,P0140,remove_from_cart,S001117,2024-09-08 02:00:07,mobile,3,2024-09-08,2
E0011881,U0059,P0100,page_view,S000791,2024-08-10 21:47:38,desktop,91,2024-08-10,21
E0011882,U0051,P0040,page_view,S002926,2024-10-07 01:34:25,desktop,23,2024-10-07,1
E0011883,U0007,P0005,remove_from_cart,S002728,2024-06-03 13:36:48,desktop,7,2024-06-03,13
E0011884,U0427,P0145,search,S001940,2024-04-01 17:32:00,mobile,8,2024-04-01,17
E0011885,U0440,P0007,page_view,S000946,2024-08-30 06:41:43,desktop,5,2024-08-30,6
E0011886,U0271,P0167,page_view,S001603,2024-06-11 09:48:20,desktop,55,2024-06-11,9
E0011887,U0482,P0083,purchase,S002373,2024-12-22 23:46:05,desktop,42,2024-12-22,23
E0011888,U0224,P0109,search,S001836,2024-08-11 01:50:05,desktop,19,2024-08-11,1
E0011889,U0271,P0119,add_to_cart,S000077,2024-12-25 17:10:27,mobile,94,2024-12-25,17
E0011890,U0197,P0010,wishlist_add,S001010,2024-02-25 10:21:31,desktop,25,2024-02-25,10
E0011891,U0058,P0092,product_view,S002150,2024-09-01 03:31:35,mobile,18,2024-09-01,3
E0011892,U0300,P0121,search,S001237,2024-09-06 11:51:50,mobile,3,2024-09-06,11
E0011893,U0168,P0058,product_view,S000800,2024-01-19 15:32:14,mobile,8,2024-01-19,15
E0011894,U0104,P0114,page_view,S001160,2024-12-15 06:19:40,desktop,18,2024-12-15,6
E0011895,U0482,P0038,product_view,S001535,2024-12-15 16:30:49,mobile,55,2024-12-15,16
E0011896,U0242,P0133,add_to_cart,S000171,2024-08-27 18:36:04,mobile,82,2024-08-27,18
E0011897,U0294,P0197,search,S001003,2024-08-31 19:56:22,desktop,34,2024-08-31,19
E0011898,U0402,P0067,page_view,S000541,2024-10-22 18:32:29,mobile,74,2024-10-22,18
E0011899,U0022,P0023,product_view,S002881,2024-02-22 16:22:15,desktop,66,2024-02-22,16
E0011900,U0017,P0192,product_view,S000934,2024-04-02 23:00:26,desktop,18,2024-04-02,23
E0011901,U0447,P0144,product_view,S000100,2024-05-17 14:39:31,desktop,23,2024-05-17,14
E0011902,U0288,P0001,product_view,S000749,2024-12-19 23:10:19,mobile,2,2024-12-19,23
E0011903,U0190,P0016,add_to_cart,S001825,2024-12-25 00:29:24,mobile,0,2024-12-25,0
E0011904,U0482,P0086,page_view,S000614,2024-05-03 01:36:36,desktop,2,2024-05-03,1
E0011905,U0456,P0105,search,S001121,2024-12-21 15:42:25,mobile,28,2024-12-21,15
E0011906,U0129,P0003,page_view,S001796,2024-01-29 06:00:17,mobile,28,2024-01-29,6
E0011907,U0374,P0170,product_view,S002838,2024-06-05 01:10:45,mobile,170,2024-06-05,1
E0011908,U0178,P0063,add_to_cart,S000607,2024-10-05 18:39:56,desktop,123,2024-10-05,18
E0011909,U0329,P0072,purchase,S000885,2024-09-30 20:00:02,desktop,14,2024-09-30,20
E0011910,U0352,P0059,search,S002179,2024-10-06 02:27:36,desktop,68,2024-10-06,2
E0011911,U0272,P0065,product_view,S000635,2024-05-18 06:44:05,mobile,7,2024-05-18,6
E0011912,U0413,P0129,product_view,S000245,2024-01-02 12:36:28,desktop,25,2024-01-02,12
E0011913,U0123,P0131,add_to_cart,S001265,2024-07-29 01:50:37,mobile,11,2024-07-29,1
E0011914,U0034,P0040,add_to_cart,S000082,2024-07-18 07:54:09,desktop,9,2024-07-18,7
E0011915,U0090,P0135,product_view,S001459,2024-05-02 19:03:14,desktop,54,2024-05-02,19
E0011916,U0341,P0053,add_to_cart,S002929,2024-12-25 10:49:54,mobile,25,2024-12-25,10
E0011917,U0096,P0092,page_view,S000938,2024-11-19 02:54:25,tablet,124,2024-11-19,2
E0011918,U0427,P0061,page_view,S002921,2024-01-15 06:45:08,tablet,13,2024-01-15,6
E0011919,U0216,P0170,search,S000858,2024-03-08 21:50:23,tablet,17,2024-03-08,21
E0011920,U0003,P0076,wishlist_add,S000930,2024-07-13 20:17:20,mobile,8,2024-07-13,20
E0011921,U0445,P0061,page_view,S002716,2024-12-04 16:47:21,mobile,15,2024-12-04,16
E0011922,U0330,P0069,page_view,S000492,2024-09-19 04:34:28,mobile,29,2024-09-19,4
E0011923,U0031,P0002,product_view,S000780,2024-09-27 20:01:51,mobile,4,2024-09-27,20
E0011924,U0441,P0170,product_view,S002766,2024-08-25 14:20:58,mobile,3,2024-08-25,14
E0011925,U0471,P0166,product_view,S002644,2024-09-21 04:10:41,mobile,20,2024-09-21,4
E0011926,U0055,P0135,search,S000232,2024-08-29 04:29:54,desktop,66,2024-08-29,4
E0011927,U0207,P0070,page_view,S001702,2024-12-13 06:46:17,mobile,6,2024-12-13,6
E0011928,U0021,P0154,product_view,S002627,2024-01-05 16:49:24,desktop,35,2024-01-05,16
E0011929,U0116,P0171,page_view,S000294,2024-04-28 05:50:00,mobile,86,2024-04-28,5
E0011930,U0397,P0184,page_view,S002399,2024-08-20 18:20:11,mobile,26,2024-08-20,18
E0011931,U0090,P0063,add_to_cart,S001990,2024-10-02 04:58:39,mobile,0,2024-10-02,4
E0011932,U0215,P0081,remove_from_cart,S001022,2024-04-26 20:22:31,mobile,17,2024-04-26,20
E0011933,U0085,P0156,product_view,S001026,2024-02-04 08:51:51,tablet,25,2024-02-04,8
E0011934,U0464,P0090,product_view,S000716,2024-09-17 18:22:19,desktop,8,2024-09-17,18
E0011935,U0024,P0106,product_view,S001907,2024-01-09 04:26:17,mobile,39,2024-01-09,4
E0011936,U0265,P0031,search,S000574,2024-12-08 06:35:47,desktop,0,2024-12-08,6
E0011937,U0304,P0001,page_view,S001953,2024-09-08 05:56:28,mobile,0,2024-09-08,5
E0011938,U0343,P0058,page_view,S000600,2024-03-21 12:16:12,tablet,24,2024-03-21,12
E0011939,U0086,P0071,product_view,S002131,2024-02-10 18:40:02,mobile,21,2024-02-10,18
E0011940,U0353,P0017,product_view,S000957,2024-01-01 08:54:44,mobile,19,2024-01-01,8
E0011941,U0125,P0042,product_view,S002249,2024-11-09 18:14:55,desktop,26,2024-11-09,18
E0011942,U0124,P0133,add_to_cart,S001302,2024-01-14 22:15:41,desktop,48,2024-01-14,22
E0011943,U0117,P0030,add_to_cart,S000983,2024-05-14 14:47:49,mobile,18,2024-05-14,14
E0011944,U0321,P0166,product_view,S000116,2024-10-07 13:04:15,desktop,14,2024-10-07,13
E0011945,U0187,P0058,page_view,S002586,2024-09-08 06:44:17,mobile,33,2024-09-08,6
E0011946,U0092,P0152,remove_from_cart,S001918,2024-07-16 05:06:57,tablet,45,2024-07-16,5
E0011947,U0105,P0147,page_view,S002497,2024-01-02 11:20:50,desktop,11,2024-01-02,11
E0011948,U0429,P0073,page_view,S002028,2024-01-22 09:46:38,mobile,15,2024-01-22,9
E0011949,U0152,P0080,product_view,S000116,2024-11-10 15:42:49,mobile,39,2024-11-10,15
E0011950,U0371,P0190,remove_from_cart,S000010,2024-12-24 10:18:26,mobile,1,2024-12-24,10
E0011951,U0438,P0078,product_view,S002926,2024-01-21 03:00:59,mobile,1,2024-01-21,3
E0011952,U0405,P0147,search,S002983,2024-12-12 00:56:06,mobile,94,2024-12-12,0
E0011953,U0280,P0001,product_view,S001100,2024-06-05 07:43:13,mobile,22,2024-06-05,7
E0011954,U0203,P0136,search,S002170,2024-01-21 00:21:19,mobile,28,2024-01-21,0
E0011955,U0024,P0065,product_view,S001529,2024-02-17 09:17:46,mobile,10,2024-02-17,9
E0011956,U0492,P0069,product_view,S002699,2024-12-24 18:52:46,mobile,58,2024-12-24,18
E0011957,U0299,P0050,purchase,S000705,2024-12-26 10:26:23,desktop,2,2024-12-26,10
E0011958,U0439,P0072,add_to_cart,S000114,2024-12-26 17:35:04,desktop,4,2024-12-26,17
E0011959,U0149,P0075,wishlist_add,S000335,2024-06-19 23:12:34,desktop,32,2024-06-19,23
E0011960,U0240,P0091,page_view,S002234,2024-04-20 10:58:18,mobile,14,2024-04-20,10
E0011961,U0209,P0063,page_view,S001256,2024-09-03 18:09:21,desktop,25,2024-09-03,18
E0011962,U0080,P0185,product_view,S002991,2024-09-01 12:11:33,mobile,41,2024-09-01,12
E0011963,U0164,P0035,wishlist_add,S001717,2024-10-03 23:58:40,mobile,9,2024-10-03,23
E0011964,U0093,P0094,search,S000673,2024-09-19 08:31:53,mobile,75,2024-09-19,8
E0011965,U0434,P0182,purchase,S001906,2024-07-13 15:32:55,mobile,8,2024-07-13,15
E0011966,U0297,P0189,wishlist_add,S002581,2024-05-16 01:14:41,mobile,6,2024-05-16,1
E0011967,U0473,P0192,search,S001203,2024-12-29 21:26:32,desktop,8,2024-12-29,21
E0011968,U0073,P0014,page_view,S001430,2024-04-18 04:41:22,mobile,2,2024-04-18,4
E0011969,U0428,P0142,add_to_cart,S001509,2024-06-18 18:38:37,desktop,25,2024-06-18,18
E0011970,U0216,P0180,search,S000267,2024-12-19 09:59:59,tablet,19,2024-12-19,9
E0011971,U0126,P0098,product_view,S002550,2024-11-25 09:51:25,mobile,54,2024-11-25,9
E0011972,U0275,P0140,purchase,S000276,2024-03-30 18:10:36,desktop,44,2024-03-30,18
E0011973,U0027,P0019,page_view,S002618,2024-12-10 04:05:07,tablet,25,2024-12-10,4
E0011974,U0089,P0122,add_to_cart,S000300,2024-01-21 10:48:02,mobile,40,2024-01-21,10
E0011975,U0213,P0001,remove_from_cart,S002196,2024-06-07 23:12:10,mobile,9,2024-06-07,23
E0011976,U0372,P0097,purchase,S001571,2024-01-10 12:12:14,mobile,117,2024-01-10,12
E0011977,U0440,P0083,purchase,S002952,2024-02-14 12:00:27,mobile,52,2024-02-14,12
E0011978,U0408,P0115,product_view,S002727,2024-11-12 17:28:41,mobile,0,2024-11-12,17
E0011979,U0100,P0190,product_view,S000630,2024-10-17 19:27:43,mobile,142,2024-10-17,19
E0011980,U0463,P0142,search,S000653,2024-07-23 12:12:19,tablet,90,2024-07-23,12
E0011981,U0147,P0196,page_view,S000584,2024-06-02 12:19:02,tablet,0,2024-06-02,12
E0011982,U0424,P0186,page_view,S002585,2024-12-06 09:46:16,mobile,44,2024-12-06,9
E0011983,U0464,P0184,add_to_cart,S002076,2024-09-06 19:52:23,desktop,125,2024-09-06,19
E0011984,U0164,P0187,page_view,S002609,2024-07-09 22:27:41,desktop,10,2024-07-09,22
E0011985,U0438,P0159,add_to_cart,S001770,2024-07-07 09:33:03,mobile,39,2024-07-07,9
E0011986,U0342,P0173,add_to_cart,S002215,2024-10-23 14:45:22,mobile,8,2024-10-23,14
E0011987,U0296,P0119,product_view,S001030,2024-12-02 21:36:54,desktop,67,2024-12-02,21
E0011988,U0365,P0098,page_view,S001722,2024-11-05 12:45:28,mobile,14,2024-11-05,12
E0011989,U0405,P0051,wishlist_add,S001881,2024-11-14 01:57:16,desktop,20,2024-11-14,1
E0011990,U0484,P0196,search,S000636,2024-03-28 17:48:42,desktop,67,2024-03-28,17
E0011991,U0372,P0138,page_view,S001701,2024-12-24 10:07:46,mobile,27,2024-12-24,10
E0011992,U0241,P0020,page_view,S000229,2024-06-19 01:04:05,desktop,178,2024-06-19,1
E0011993,U0337,P0179,product_view,S002088,2024-06-03 15:37:35,mobile,35,2024-06-03,15
E0011994,U0463,P0135,page_view,S002856,2024-04-29 02:22:40,mobile,51,2024-04-29,2
E0011995,U0050,P0091,search,S001301,2024-10-23 07:41:08,tablet,44,2024-10-23,7
E0011996,U0476,P0171,page_view,S002712,2024-11-04 09:02:35,desktop,16,2024-11-04,9
E0011997,U0056,P0190,wishlist_add,S001054,2024-05-28 08:15:30,desktop,70,2024-05-28,8
E0011998,U0330,P0038,page_view,S002686,2024-08-14 18:03:44,mobile,14,2024-08-14,18
E0011999,U0393,P0043,remove_from_cart,S001728,2024-10-18 15:17:15,mobile,23,2024-10-18,15
E0012000,U0413,P0037,product_view,S001612,2024-09-24 20:47:53,mobile,7,2024-09-24,20
E0012001,U0197,P0024,remove_from_cart,S001190,2024-06-15 22:01:31,desktop,12,2024-06-15,22
E0012002,U0466,P0075,add_to_cart,S000249,2024-10-08 10:06:46,mobile,15,2024-10-08,10
E0012003,U0314,P0030,wishlist_add,S001890,2024-06-30 12:12:10,desktop,52,2024-06-30,12
E0012004,U0357,P0076,product_view,S000336,2024-07-31 16:00:09,desktop,9,2024-07-31,16
E0012005,U0341,P0158,page_view,S000485,2024-03-10 10:43:49,mobile,46,2024-03-10,10
E0012006,U0054,P0152,product_view,S002394,2024-03-06 09:27:46,desktop,0,2024-03-06,9
E0012007,U0118,P0022,page_view,S000632,2024-01-17 17:33:34,desktop,29,2024-01-17,17
E0012008,U0085,P0066,page_view,S000546,2024-04-15 09:47:33,desktop,85,2024-04-15,9
E0012009,U0066,P0086,wishlist_add,S000396,2024-07-26 09:03:38,mobile,4,2024-07-26,9
E0012010,U0249,P0100,search,S002167,2024-12-25 07:35:29,desktop,45,2024-12-25,7
E0012011,U0442,P0037,page_view,S002400,2024-06-28 01:32:22,desktop,3,2024-06-28,1
E0012012,U0062,P0068,page_view,S001139,2024-07-05 00:05:44,desktop,61,2024-07-05,0
E0012013,U0361,P0131,page_view,S000496,2024-08-16 06:14:20,desktop,30,2024-08-16,6
E0012014,U0021,P0094,add_to_cart,S002961,2024-11-12 21:04:10,tablet,21,2024-11-12,21
E0012015,U0054,P0123,remove_from_cart,S000003,2024-02-16 08:33:27,mobile,8,2024-02-16,8
E0012016,U0477,P0069,add_to_cart,S000754,2024-10-10 13:17:54,desktop,1,2024-10-10,13
E0012017,U0306,P0200,add_to_cart,S000108,2024-10-21 17:36:33,mobile,11,2024-10-21,17
E0012018,U0420,P0075,page_view,S002582,2024-08-29 15:57:11,mobile,28,2024-08-29,15
E0012019,U0147,P0017,product_view,S001405,2024-03-20 05:26:38,mobile,13,2024-03-20,5
E0012020,U0305,P0128,search,S001615,2024-10-04 17:28:59,mobile,10,2024-10-04,17
E0012021,U0489,P0174,page_view,S001100,2024-05-17 10:43:31,desktop,5,2024-05-17,10
E0012022,U0373,P0150,page_view,S001634,2024-09-04 08:19:41,mobile,16,2024-09-04,8
E0012023,U0340,P0106,page_view,S000835,2024-06-03 00:37:28,desktop,10,2024-06-03,0
E0012024,U0195,P0055,add_to_cart,S002739,2024-01-18 00:26:18,mobile,17,2024-01-18,0
E0012025,U0363,P0035,page_view,S000967,2024-03-02 22:48:14,mobile,33,2024-03-02,22
E0012026,U0413,P0044,product_view,S000103,2024-02-23 05:05:58,desktop,46,2024-02-23,5
E0012027,U0191,P0011,purchase,S002162,2024-10-03 04:36:11,mobile,9,2024-10-03,4
E0012028,U0350,P0198,product_view,S001816,2024-11-06 23:13:46,mobile,5,2024-11-06,23
E0012029,U0144,P0164,wishlist_add,S000603,2024-04-28 07:55:26,desktop,7,2024-04-28,7
E0012030,U0334,P0181,search,S000648,2024-04-06 13:54:10,desktop,10,2024-04-06,13
E0012031,U0049,P0080,page_view,S001623,2024-09-20 03:24:46,mobile,7,2024-09-20,3
E0012032,U0250,P0070,search,S001120,2024-07-31 01:43:07,desktop,15,2024-07-31,1
E0012033,U0373,P0194,product_view,S001842,2024-08-22 13:20:50,mobile,29,2024-08-22,13
E0012034,U0052,P0068,page_view,S000854,2024-01-25 00:15:41,desktop,3,2024-01-25,0
E0012035,U0263,P0163,purchase,S000114,2024-11-10 22:54:53,mobile,66,2024-11-10,22
E0012036,U0196,P0102,page_view,S000752,2024-09-27 08:44:22,mobile,0,2024-09-27,8
E0012037,U0180,P0132,add_to_cart,S002197,2024-03-05 09:13:56,tablet,6,2024-03-05,9
E0012038,U0258,P0187,page_view,S001928,2024-09-21 00:40:29,mobile,17,2024-09-21,0
E0012039,U0154,P0142,add_to_cart,S000098,2024-01-17 17:09:07,mobile,38,2024-01-17,17
E0012040,U0319,P0151,page_view,S002757,2024-02-16 07:59:28,mobile,107,2024-02-16,7
E0012041,U0387,P0080,page_view,S002844,2024-08-23 13:11:44,mobile,35,2024-08-23,13
E0012042,U0124,P0069,product_view,S002385,2024-11-13 19:22:50,desktop,12,2024-11-13,19
E0012043,U0392,P0043,page_view,S002833,2024-03-21 06:06:13,desktop,0,2024-03-21,6
E0012044,U0049,P0156,product_view,S000813,2024-07-15 22:25:08,mobile,13,2024-07-15,22
E0012045,U0092,P0131,wishlist_add,S001475,2024-09-18 09:18:09,mobile,27,2024-09-18,9
E0012046,U0272,P0120,add_to_cart,S000145,2024-01-10 17:08:29,mobile,55,2024-01-10,17
E0012047,U0473,P0155,page_view,S001026,2024-06-27 00:57:23,mobile,8,2024-06-27,0
E0012048,U0222,P0177,page_view,S000761,2024-11-15 01:31:23,mobile,104,2024-11-15,1
E0012049,U0333,P0048,add_to_cart,S002172,2024-02-24 04:40:04,mobile,30,2024-02-24,4
E0012050,U0270,P0112,remove_from_cart,S000794,2024-05-23 00:27:26,tablet,12,2024-05-23,0
E0012051,U0320,P0095,wishlist_add,S001625,2024-03-03 09:59:56,mobile,8,2024-03-03,9
E0012052,U0471,P0131,search,S001005,2024-05-10 15:33:13,desktop,56,2024-05-10,15
E0012053,U0103,P0181,wishlist_add,S002554,2024-11-28 20:14:37,mobile,13,2024-11-28,20
E0012054,U0371,P0030,page_view,S002635,2024-11-13 09:21:34,mobile,33,2024-11-13,9
E0012055,U0245,P0070,page_view,S000828,2024-04-26 05:03:28,mobile,7,2024-04-26,5
E0012056,U0241,P0189,product_view,S000709,2024-04-23 09:24:15,desktop,56,2024-04-23,9
E0012057,U0479,P0200,product_view,S002685,2024-11-09 22:04:16,desktop,40,2024-11-09,22
E0012058,U0093,P0179,wishlist_add,S001074,2024-05-08 05:42:08,tablet,2,2024-05-08,5
E0012059,U0361,P0134,add_to_cart,S002305,2024-12-04 06:39:32,desktop,9,2024-12-04,6
E0012060,U0303,P0023,product_view,S002693,2024-03-23 23:40:29,desktop,9,2024-03-23,23
E0012061,U0058,P0013,product_view,S002113,2024-08-31 00:07:57,desktop,5,2024-08-31,0
E0012062,U0448,P0001,product_view,S001022,2024-12-24 11:01:37,mobile,38,2024-12-24,11
E0012063,U0355,P0061,wishlist_add,S001377,2024-12-17 15:55:12,tablet,12,2024-12-17,15
E0012064,U0476,P0098,add_to_cart,S001174,2024-10-27 00:28:50,mobile,12,2024-10-27,0
E0012065,U0033,P0177,product_view,S001607,2024-12-20 21:34:22,mobile,108,2024-12-20,21
E0012066,U0415,P0111,product_view,S000792,2024-02-21 01:10:21,mobile,31,2024-02-21,1
E0012067,U0347,P0097,page_view,S001065,2024-02-22 10:35:26,desktop,9,2024-02-22,10
E0012068,U0309,P0036,page_view,S001259,2024-04-27 21:24:20,desktop,27,2024-04-27,21
E0012069,U0187,P0105,remove_from_cart,S000569,2024-08-21 03:48:54,mobile,29,2024-08-21,3
E0012070,U0212,P0158,purchase,S002346,2024-04-13 14:59:28,mobile,2,2024-04-13,14
E0012071,U0125,P0123,product_view,S001023,2024-07-07 12:36:42,desktop,3,2024-07-07,12
E0012072,U0437,P0196,search,S002411,2024-11-20 13:43:50,mobile,31,2024-11-20,13
E0012073,U0084,P0176,page_view,S002697,2024-02-26 07:01:55,desktop,28,2024-02-26,7
E0012074,U0277,P0105,add_to_cart,S002269,2024-06-30 19:48:32,desktop,26,2024-06-30,19
E0012075,U0379,P0139,product_view,S000381,2024-03-06 17:50:20,desktop,127,2024-03-06,17
E0012076,U0139,P0155,product_view,S000492,2024-06-19 15:00:03,desktop,5,2024-06-19,15
E0012077,U0304,P0162,product_view,S002586,2024-03-24 04:37:48,mobile,33,2024-03-24,4
E0012078,U0329,P0193,add_to_cart,S002033,2024-01-30 18:14:16,mobile,3,2024-01-30,18
E0012079,U0084,P0047,page_view,S001565,2024-02-11 13:12:19,desktop,32,2024-02-11,13
E0012080,U0046,P0107,page_view,S002044,2024-04-27 12:15:01,desktop,14,2024-04-27,12
E0012081,U0334,P0150,page_view,S002313,2024-08-14 13:45:58,desktop,62,2024-08-14,13
E0012082,U0463,P0054,page_view,S000831,2024-10-04 03:52:33,mobile,7,2024-10-04,3
E0012083,U0409,P0179,product_view,S002143,2024-08-10 08:25:58,desktop,15,2024-08-10,8
E0012084,U0041,P0068,page_view,S002408,2024-03-18 15:12:57,mobile,4,2024-03-18,15
E0012085,U0397,P0133,add_to_cart,S001188,2024-06-17 05:35:56,mobile,6,2024-06-17,5
E0012086,U0401,P0088,product_view,S002901,2024-02-29 05:35:38,mobile,11,2024-02-29,5
E0012087,U0162,P0127,search,S000681,2024-10-03 00:12:19,mobile,3,2024-10-03,0
E0012088,U0459,P0131,wishlist_add,S002508,2024-07-24 04:59:12,mobile,18,2024-07-24,4
E0012089,U0309,P0006,product_view,S002425,2024-06-12 23:28:31,mobile,2,2024-06-12,23
E0012090,U0060,P0071,page_view,S000128,2024-12-25 06:13:31,mobile,6,2024-12-25,6
E0012091,U0133,P0186,product_view,S001118,2024-04-09 21:35:25,desktop,18,2024-04-09,21
E0012092,U0242,P0019,product_view,S002674,2024-04-13 12:52:59,mobile,2,2024-04-13,12
E0012093,U0367,P0116,wishlist_add,S001336,2024-05-06 15:10:18,mobile,12,2024-05-06,15
E0012094,U0177,P0143,page_view,S001365,2024-12-08 10:56:40,tablet,14,2024-12-08,10
E0012095,U0169,P0102,page_view,S002471,2024-07-22 05:46:28,mobile,12,2024-07-22,5
E0012096,U0254,P0107,product_view,S000052,2024-09-25 14:13:41,mobile,60,2024-09-25,14
E0012097,U0088,P0084,page_view,S002790,2024-06-29 20:40:20,mobile,20,2024-06-29,20
E0012098,U0493,P0180,page_view,S000672,2024-10-18 09:06:42,mobile,81,2024-10-18,9
E0012099,U0342,P0048,page_view,S000891,2024-03-31 02:37:25,mobile,2,2024-03-31,2
E0012100,U0101,P0003,product_view,S001066,2024-11-11 23:26:25,mobile,57,2024-11-11,23
E0012101,U0126,P0115,product_view,S001740,2024-07-13 13:35:43,desktop,12,2024-07-13,13
E0012102,U0402,P0130,product_view,S001101,2024-12-02 20:23:09,mobile,2,2024-12-02,20
E0012103,U0222,P0100,remove_from_cart,S002907,2024-02-06 09:19:27,desktop,54,2024-02-06,9
E0012104,U0084,P0107,search,S000665,2024-08-05 22:03:23,mobile,74,2024-08-05,22
E0012105,U0221,P0037,page_view,S001319,2024-12-27 06:12:19,mobile,6,2024-12-27,6
E0012106,U0115,P0153,search,S002964,2024-06-10 23:07:48,mobile,26,2024-06-10,23
E0012107,U0169,P0011,product_view,S001974,2024-11-18 13:16:46,desktop,35,2024-11-18,13
E0012108,U0417,P0178,search,S002753,2024-09-23 15:45:23,desktop,18,2024-09-23,15
E0012109,U0146,P0190,page_view,S001598,2024-04-23 20:12:34,mobile,1,2024-04-23,20
E0012110,U0121,P0097,product_view,S002880,2024-11-04 23:11:21,mobile,1,2024-11-04,23
E0012111,U0272,P0113,add_to_cart,S000382,2024-04-29 13:59:56,desktop,44,2024-04-29,13
E0012112,U0446,P0106,wishlist_add,S002341,2024-03-18 07:32:58,desktop,53,2024-03-18,7
E0012113,U0057,P0121,search,S001519,2024-10-04 21:27:27,desktop,161,2024-10-04,21
E0012114,U0072,P0078,add_to_cart,S000891,2024-05-17 18:41:42,mobile,30,2024-05-17,18
E0012115,U0110,P0019,search,S002262,2024-02-14 11:35:23,mobile,8,2024-02-14,11
E0012116,U0475,P0192,page_view,S001528,2024-07-11 21:05:39,mobile,22,2024-07-11,21
E0012117,U0429,P0119,product_view,S002747,2024-06-07 04:09:43,mobile,81,2024-06-07,4
E0012118,U0262,P0100,product_view,S000971,2024-08-05 14:00:34,desktop,32,2024-08-05,14
E0012119,U0073,P0028,add_to_cart,S000167,2024-08-24 06:10:25,desktop,0,2024-08-24,6
E0012120,U0073,P0084,search,S000508,2024-04-04 06:38:13,mobile,25,2024-04-04,6
E0012121,U0418,P0075,product_view,S000099,2024-09-13 05:05:05,mobile,16,2024-09-13,5
E0012122,U0172,P0138,remove_from_cart,S000920,2024-03-24 18:51:34,mobile,36,2024-03-24,18
E0012123,U0345,P0073,add_to_cart,S001144,2024-03-05 11:03:53,desktop,82,2024-03-05,11
E0012124,U0151,P0158,add_to_cart,S000707,2024-06-26 07:46:10,mobile,2,2024-06-26,7
E0012125,U0420,P0199,remove_from_cart,S001908,2024-02-01 00:06:30,mobile,2,2024-02-01,0
E0012126,U0159,P0085,page_view,S001025,2024-04-04 21:39:33,mobile,21,2024-04-04,21
E0012127,U0241,P0038,page_view,S002432,2024-02-02 15:27:46,desktop,18,2024-02-02,15
E0012128,U0055,P0030,search,S000489,2024-07-24 14:09:12,mobile,79,2024-07-24,14
E0012129,U0090,P0182,product_view,S000898,2024-07-06 22:40:27,desktop,8,2024-07-06,22
E0012130,U0140,P0040,purchase,S000773,2024-01-21 22:40:12,mobile,13,2024-01-21,22
E0012131,U0056,P0050,page_view,S000870,2024-04-22 13:59:43,mobile,0,2024-04-22,13
E0012132,U0185,P0093,add_to_cart,S001357,2024-04-15 01:20:48,desktop,33,2024-04-15,1
E0012133,U0282,P0111,remove_from_cart,S002161,2024-02-10 11:36:47,mobile,24,2024-02-10,11
E0012134,U0003,P0199,remove_from_cart,S001862,2024-02-01 11:39:19,desktop,18,2024-02-01,11
E0012135,U0166,P0046,product_view,S002171,2024-06-09 19:11:27,tablet,16,2024-06-09,19
E0012136,U0445,P0057,page_view,S001540,2024-03-03 19:24:44,desktop,21,2024-03-03,19
E0012137,U0120,P0196,add_to_cart,S002553,2024-06-25 15:02:03,desktop,15,2024-06-25,15
E0012138,U0054,P0172,add_to_cart,S001683,2024-12-23 08:59:01,tablet,28,2024-12-23,8
E0012139,U0309,P0010,search,S001920,2024-04-28 23:25:01,desktop,18,2024-04-28,23
E0012140,U0111,P0191,page_view,S000895,2024-04-03 02:23:42,mobile,10,2024-04-03,2
E0012141,U0255,P0115,product_view,S001194,2024-10-02 11:17:27,mobile,25,2024-10-02,11
E0012142,U0302,P0096,page_view,S001777,2024-01-08 18:21:20,desktop,85,2024-01-08,18
E0012143,U0370,P0118,add_to_cart,S000867,2024-10-26 10:49:56,mobile,44,2024-10-26,10
E0012144,U0282,P0140,add_to_cart,S002900,2024-12-08 22:03:38,desktop,48,2024-12-08,22
E0012145,U0389,P0005,page_view,S002387,2024-11-09 10:40:27,tablet,4,2024-11-09,10
E0012146,U0453,P0094,page_view,S000446,2024-04-29 10:53:23,desktop,5,2024-04-29,10
