transaction_id,user_id,product_id,quantity,rating,timestamp,payment_method,date,hour,day_of_week,month
T004355,U0268,P0023,4.0,5.0,2024-10-30 16:33:00,COD,2024-10-30,16,2,10
T004356,U0414,P0197,3.0,4.0,2024-12-22 16:14:00,Net Banking,2024-12-22,16,6,12
T004357,U0409,P0187,1.0,4.0,2024-11-28 03:29:00,Net Banking,2024-11-28,3,3,11
T004358,U0423,P0035,4.0,4.0,2024-10-12 02:37:00,UPI,2024-10-12,2,5,10
T004359,U0268,P0191,3.0,4.0,2024-10-30 13:46:00,UPI,2024-10-30,13,2,10
T004360,U0445,P0044,1.0,4.0,2024-02-12 20:30:00,Debit Card,2024-02-12,20,0,2
T004361,U0272,P0081,4.0,4.0,2024-08-30 14:50:00,UPI,2024-08-30,14,4,8
T004362,U0261,P0138,2.0,3.0,2024-10-19 11:07:00,Debit Card,2024-10-19,11,5,10
T004363,U0412,P0013,3.0,2.0,2024-10-06 03:09:00,Credit Card,2024-10-06,3,6,10
T004364,U0119,P0198,3.0,4.0,2024-01-29 09:33:00,COD,2024-01-29,9,0,1
T004365,U0356,P0010,2.0,5.0,2024-05-07 19:54:00,Net Banking,2024-05-07,19,1,5
T004366,U0427,P0162,3.0,3.0,2024-03-23 12:07:00,Credit Card,2024-03-23,12,5,3
T004367,U0496,P0195,1.0,3.0,2024-08-29 19:21:00,Credit Card,2024-08-29,19,3,8
T004368,U0452,P0171,3.0,5.0,2024-07-26 22:51:00,Debit Card,2024-07-26,22,4,7
T004369,U0178,P0120,2.0,3.0,2024-09-12 17:59:00,UPI,2024-09-12,17,3,9
T004370,U0163,P0100,3.0,4.0,2024-05-11 16:07:00,Credit Card,2024-05-11,16,5,5
T004371,U0396,P0131,1.0,5.0,2024-02-11 11:56:00,UPI,2024-02-11,11,6,2
T004372,U0441,P0006,4.0,3.0,2024-11-06 23:01:00,Debit Card,2024-11-06,23,2,11
T004373,U0495,P0043,4.0,4.0,2024-07-10 14:56:00,Debit Card,2024-07-10,14,2,7
T004374,U0466,P0072,4.0,5.0,2024-12-05 20:14:00,Credit Card,2024-12-05,20,3,12
T004375,U0293,P0047,3.0,4.0,2024-02-22 08:27:00,UPI,2024-02-22,8,3,2
T004376,U0455,P0111,2.0,3.0,2024-07-29 06:59:00,Credit Card,2024-07-29,6,0,7
T004377,U0021,P0029,1.0,5.0,2024-06-28 09:35:00,Debit Card,2024-06-28,9,4,6
T004378,U0457,P0126,3.0,5.0,2024-12-28 20:09:00,Net Banking,2024-12-28,20,5,12
T004379,U0241,P0016,3.0,4.0,2024-03-16 10:02:00,UPI,2024-03-16,10,5,3
T004380,U0234,P0155,4.0,4.0,2024-03-01 02:43:00,UPI,2024-03-01,2,4,3
T004381,U0026,P0031,4.0,5.0,2024-03-03 15:41:00,UPI,2024-03-03,15,6,3
T004382,U0468,P0030,3.0,4.0,2024-05-30 23:10:00,Net Banking,2024-05-30,23,3,5
T004383,U0187,P0179,4.0,4.0,2024-06-21 11:22:00,COD,2024-06-21,11,4,6
T004384,U0395,P0165,4.0,5.0,2024-07-30 16:34:00,Credit Card,2024-07-30,16,1,7
T004385,U0228,P0085,1.0,4.0,2024-02-04 03:22:00,Net Banking,2024-02-04,3,6,2
T004386,U0188,P0014,2.0,3.0,2024-11-17 22:14:00,COD,2024-11-17,22,6,11
T004387,U0081,P0129,3.0,4.0,2024-12-26 02:53:00,Debit Card,2024-12-26,2,3,12
T004388,U0129,P0027,4.0,5.0,2024-07-04 20:12:00,Credit Card,2024-07-04,20,3,7
T004389,U0300,P0020,3.0,4.0,2024-03-07 21:44:00,UPI,2024-03-07,21,3,3
T004390,U0425,P0129,3.0,5.0,2024-04-13 23:32:00,UPI,2024-04-13,23,5,4
T004391,U0063,P0171,2.0,3.0,2024-09-11 12:41:00,Net Banking,2024-09-11,12,2,9
T004392,U0216,P0123,2.0,4.0,2024-06-26 13:00:00,COD,2024-06-26,13,2,6
T004393,U0490,P0114,1.0,4.0,2024-12-27 06:46:00,UPI,2024-12-27,6,4,12
T004394,U0111,P0043,3.0,5.0,2024-10-28 17:01:00,Debit Card,2024-10-28,17,0,10
T004395,U0430,P0163,1.0,5.0,2024-02-05 21:44:00,UPI,2024-02-05,21,0,2
T004396,U0470,P0114,2.0,3.0,2024-02-07 11:39:00,Debit Card,2024-02-07,11,2,2
T004397,U0288,P0128,1.0,4.0,2024-12-26 22:02:00,COD,2024-12-26,22,3,12
T004398,U0143,P0101,1.0,1.0,2024-04-14 20:40:00,UPI,2024-04-14,20,6,4
T004399,U0156,P0065,4.0,3.0,2024-06-30 04:22:00,UPI,2024-06-30,4,6,6
T004400,U0309,P0149,2.0,4.0,2024-09-05 07:59:00,COD,2024-09-05,7,3,9
T004401,U0403,P0142,2.0,3.0,2024-04-03 19:57:00,COD,2024-04-03,19,2,4
T004402,U0203,P0129,3.0,4.0,2024-08-22 19:56:00,Net Banking,2024-08-22,19,3,8
T004404,U0361,P0028,4.0,4.0,2024-05-16 12:27:00,UPI,2024-05-16,12,3,5
T004405,U0450,P0155,1.0,3.0,2024-02-04 03:12:00,Debit Card,2024-02-04,3,6,2
T004406,U0156,P0149,3.0,4.0,2024-09-26 16:35:00,UPI,2024-09-26,16,3,9
T004407,U0257,P0154,2.0,4.0,2024-11-19 00:39:00,COD,2024-11-19,0,1,11
T004408,U0040,P0113,3.0,3.0,2024-02-09 20:31:00,Debit Card,2024-02-09,20,4,2
T004409,U0319,P0127,3.0,2.0,2024-06-12 07:46:00,Credit Card,2024-06-12,7,2,6
T004410,U0319,P0018,3.0,4.0,2024-02-12 17:37:00,UPI,2024-02-12,17,0,2
T004411,U0124,P0085,3.0,3.0,2024-12-15 03:39:00,Credit Card,2024-12-15,3,6,12
T004412,U0402,P0115,2.0,5.0,2024-06-18 07:26:00,UPI,2024-06-18,7,1,6
T004413,U0480,P0066,4.0,4.0,2024-04-02 04:09:00,Net Banking,2024-04-02,4,1,4
T004414,U0459,P0157,1.0,2.0,2024-12-02 04:47:00,UPI,2024-12-02,4,0,12
T004415,U0459,P0132,2.0,4.0,2024-05-16 00:46:00,COD,2024-05-16,0,3,5
T004416,U0127,P0160,2.0,4.0,2024-01-26 11:23:00,Net Banking,2024-01-26,11,4,1
T004417,U0237,P0076,3.0,4.0,2024-05-11 10:51:00,Debit Card,2024-05-11,10,5,5
T004418,U0274,P0113,2.0,4.0,2024-06-16 21:33:00,UPI,2024-06-16,21,6,6
T004419,U0132,P0169,1.0,3.0,2024-10-07 06:23:00,Net Banking,2024-10-07,6,0,10
T004420,U0127,P0019,2.0,4.0,2024-10-23 08:50:00,Credit Card,2024-10-23,8,2,10
T004421,U0181,P0151,2.0,5.0,2024-09-12 08:44:00,Net Banking,2024-09-12,8,3,9
T004422,U0467,P0042,3.0,5.0,2024-02-28 23:38:00,Net Banking,2024-02-28,23,2,2
T004423,U0336,P0130,4.0,4.0,2024-08-16 09:24:00,Net Banking,2024-08-16,9,4,8
T004424,U0282,P0063,2.0,4.0,2024-02-06 20:20:00,Credit Card,2024-02-06,20,1,2
T004425,U0439,P0009,3.0,4.0,2024-02-16 15:31:00,Debit Card,2024-02-16,15,4,2
T004426,U0147,P0106,2.0,4.0,2024-12-09 18:41:00,Credit Card,2024-12-09,18,0,12
T004427,U0169,P0072,4.0,4.0,2024-05-30 11:09:00,UPI,2024-05-30,11,3,5
T004428,U0284,P0165,3.0,4.0,2024-04-11 11:54:00,Credit Card,2024-04-11,11,3,4
T004429,U0126,P0164,3.0,4.0,2024-05-31 20:29:00,UPI,2024-05-31,20,4,5
T004430,U0324,P0075,4.0,5.0,2024-04-05 22:14:00,Net Banking,2024-04-05,22,4,4
T004431,U0061,P0162,2.0,5.0,2024-02-18 18:48:00,UPI,2024-02-18,18,6,2
T004432,U0187,P0175,3.0,2.0,2024-08-12 01:51:00,Debit Card,2024-08-12,1,0,8
T004433,U0117,P0029,2.0,4.0,2024-11-26 19:20:00,Debit Card,2024-11-26,19,1,11
T004434,U0456,P0135,1.0,4.0,2024-08-25 04:03:00,UPI,2024-08-25,4,6,8
T004435,U0240,P0164,1.0,5.0,2024-06-09 02:04:00,Debit Card,2024-06-09,2,6,6
T004436,U0218,P0120,3.0,3.0,2024-09-26 10:59:00,Credit Card,2024-09-26,10,3,9
T004437,U0341,P0081,3.0,3.0,2024-05-07 16:48:00,Net Banking,2024-05-07,16,1,5
T004438,U0057,P0018,1.0,4.0,2024-11-22 10:52:00,Debit Card,2024-11-22,10,4,11
T004439,U0074,P0064,4.0,5.0,2024-01-01 11:53:00,Net Banking,2024-01-01,11,0,1
T004440,U0021,P0182,1.0,3.0,2024-08-14 19:38:00,COD,2024-08-14,19,2,8
T004441,U0331,P0128,1.0,4.0,2024-05-16 04:55:00,Credit Card,2024-05-16,4,3,5
T004442,U0107,P0184,4.0,4.0,2024-05-08 20:21:00,Net Banking,2024-05-08,20,2,5
T004443,U0402,P0030,1.0,5.0,2024-07-29 19:53:00,UPI,2024-07-29,19,0,7
T004444,U0317,P0089,4.0,3.0,2024-11-01 06:33:00,Debit Card,2024-11-01,6,4,11
T004445,U0049,P0015,4.0,5.0,2024-12-18 07:20:00,Credit Card,2024-12-18,7,2,12
T004446,U0346,P0153,3.0,4.0,2024-03-28 05:25:00,Debit Card,2024-03-28,5,3,3
T004447,U0462,P0135,4.0,2.0,2024-12-23 09:11:00,Debit Card,2024-12-23,9,0,12
T004448,U0491,P0084,2.0,3.0,2024-06-18 09:07:00,Net Banking,2024-06-18,9,1,6
T004449,U0244,P0126,4.0,3.0,2024-09-05 15:18:00,Credit Card,2024-09-05,15,3,9
T004450,U0060,P0038,1.0,4.0,2024-04-20 19:04:00,UPI,2024-04-20,19,5,4
T004452,U0095,P0047,4.0,5.0,2024-02-15 17:25:00,UPI,2024-02-15,17,3,2
T004453,U0292,P0067,2.0,5.0,2024-05-26 16:20:00,UPI,2024-05-26,16,6,5
T004454,U0032,P0174,1.0,4.0,2024-05-10 09:18:00,Debit Card,2024-05-10,9,4,5
T004455,U0218,P0140,3.0,4.0,2024-11-28 13:56:00,Debit Card,2024-11-28,13,3,11
T004456,U0352,P0076,2.0,4.0,2024-10-25 01:47:00,Credit Card,2024-10-25,1,4,10
T004457,U0346,P0190,1.0,4.0,2024-10-24 04:39:00,Credit Card,2024-10-24,4,3,10
T004458,U0310,P0197,4.0,5.0,2024-07-24 15:34:00,UPI,2024-07-24,15,2,7
T004459,U0168,P0177,1.0,5.0,2024-12-24 11:04:00,UPI,2024-12-24,11,1,12
T004460,U0481,P0074,2.0,5.0,2024-09-24 13:25:00,Credit Card,2024-09-24,13,1,9
T004461,U0365,P0135,4.0,3.0,2024-12-12 23:20:00,Debit Card,2024-12-12,23,3,12
T004462,U0329,P0123,2.0,3.0,2024-04-23 12:22:00,UPI,2024-04-23,12,1,4
T004463,U0333,P0063,2.0,2.0,2024-06-05 17:26:00,Credit Card,2024-06-05,17,2,6
T004464,U0425,P0162,2.0,3.0,2024-11-12 18:27:00,Net Banking,2024-11-12,18,1,11
T004465,U0346,P0144,3.0,4.0,2024-01-22 13:53:00,UPI,2024-01-22,13,0,1
T004466,U0133,P0032,4.0,2.0,2024-06-23 02:06:00,UPI,2024-06-23,2,6,6
T004467,U0157,P0098,1.0,5.0,2024-07-12 08:37:00,Debit Card,2024-07-12,8,4,7
T004468,U0195,P0170,2.0,5.0,2024-05-09 18:48:00,UPI,2024-05-09,18,3,5
T004469,U0413,P0139,4.0,4.0,2024-09-21 13:13:00,Debit Card,2024-09-21,13,5,9
T004470,U0483,P0045,3.0,4.0,2024-09-15 18:16:00,UPI,2024-09-15,18,6,9
T004471,U0403,P0020,1.0,1.0,2024-10-16 01:53:00,UPI,2024-10-16,1,2,10
T004473,U0288,P0135,3.0,5.0,2024-11-13 15:37:00,Credit Card,2024-11-13,15,2,11
T004474,U0151,P0118,2.0,5.0,2024-02-26 23:02:00,Net Banking,2024-02-26,23,0,2
T004475,U0301,P0194,1.0,4.0,2024-06-04 12:09:00,Credit Card,2024-06-04,12,1,6
T004476,U0260,P0017,2.0,5.0,2024-05-13 11:09:00,Net Banking,2024-05-13,11,0,5
T004478,U0440,P0179,1.0,5.0,2024-09-11 01:06:00,Debit Card,2024-09-11,1,2,9
T004479,U0256,P0080,4.0,5.0,2024-07-25 07:27:00,Debit Card,2024-07-25,7,3,7
T004480,U0458,P0011,1.0,5.0,2024-08-23 23:42:00,Credit Card,2024-08-23,23,4,8
T004481,U0290,P0017,1.0,5.0,2024-11-05 11:17:00,UPI,2024-11-05,11,1,11
T004482,U0030,P0072,3.0,4.0,2024-08-16 21:05:00,Debit Card,2024-08-16,21,4,8
T004483,U0111,P0077,4.0,4.0,2024-08-07 15:41:00,UPI,2024-08-07,15,2,8
T004484,U0209,P0114,2.0,4.0,2024-03-29 21:40:00,UPI,2024-03-29,21,4,3
T004485,U0193,P0200,3.0,3.0,2024-09-29 05:03:00,Debit Card,2024-09-29,5,6,9
T004486,U0118,P0078,4.0,5.0,2024-08-21 04:50:00,Debit Card,2024-08-21,4,2,8
T004487,U0012,P0078,1.0,4.0,2024-03-10 12:36:00,UPI,2024-03-10,12,6,3
T004488,U0396,P0185,1.0,4.0,2024-12-09 22:25:00,COD,2024-12-09,22,0,12
T004489,U0224,P0182,1.0,4.0,2024-06-15 09:15:00,UPI,2024-06-15,9,5,6
T004490,U0169,P0027,1.0,5.0,2024-08-13 14:51:00,Debit Card,2024-08-13,14,1,8
T004491,U0113,P0180,2.0,3.0,2024-06-30 03:06:00,Net Banking,2024-06-30,3,6,6
T004492,U0196,P0129,2.0,2.0,2024-12-15 20:27:00,Credit Card,2024-12-15,20,6,12
T004493,U0437,P0013,4.0,5.0,2024-12-05 16:18:00,UPI,2024-12-05,16,3,12
T004494,U0232,P0169,1.0,5.0,2024-08-26 16:23:00,UPI,2024-08-26,16,0,8
T004495,U0310,P0081,2.0,3.0,2024-03-26 00:17:00,UPI,2024-03-26,0,1,3
T004496,U0002,P0124,2.0,4.0,2024-05-12 00:53:00,Net Banking,2024-05-12,0,6,5
T004497,U0464,P0112,3.0,4.0,2024-10-11 17:56:00,UPI,2024-10-11,17,4,10
T004498,U0026,P0174,2.0,4.0,2024-08-04 16:21:00,UPI,2024-08-04,16,6,8
T004499,U0318,P0117,3.0,5.0,2024-06-17 12:51:00,Credit Card,2024-06-17,12,0,6
T004500,U0184,P0180,3.0,4.0,2024-11-23 05:00:00,Debit Card,2024-11-23,5,5,11
T004501,U0266,P0102,3.0,1.0,2024-04-29 00:54:00,Credit Card,2024-04-29,0,0,4
T004502,U0191,P0110,1.0,5.0,2024-07-07 22:24:00,COD,2024-07-07,22,6,7
T004503,U0267,P0036,2.0,4.0,2024-12-23 01:58:00,Net Banking,2024-12-23,1,0,12
T004504,U0231,P0196,4.0,3.0,2024-01-24 22:04:00,Net Banking,2024-01-24,22,2,1
T004505,U0378,P0146,1.0,4.0,2024-11-05 23:29:00,UPI,2024-11-05,23,1,11
T004506,U0394,P0131,1.0,4.0,2024-11-27 22:54:00,Credit Card,2024-11-27,22,2,11
T004507,U0293,P0065,1.0,4.0,2024-10-02 04:14:00,Net Banking,2024-10-02,4,2,10
T004508,U0281,P0194,3.0,4.0,2024-06-06 14:14:00,Credit Card,2024-06-06,14,3,6
T004509,U0498,P0153,2.0,4.0,2024-12-28 01:05:00,Net Banking,2024-12-28,1,5,12
T004510,U0098,P0079,1.0,3.0,2024-08-11 17:03:00,UPI,2024-08-11,17,6,8
T004511,U0450,P0123,4.0,4.0,2024-05-27 16:41:00,UPI,2024-05-27,16,0,5
T004512,U0008,P0152,1.0,4.0,2024-05-19 18:43:00,UPI,2024-05-19,18,6,5
T004513,U0206,P0192,4.0,3.0,2024-10-19 19:18:00,Debit Card,2024-10-19,19,5,10
T004514,U0042,P0199,4.0,4.0,2024-07-14 00:17:00,Credit Card,2024-07-14,0,6,7
T004515,U0353,P0056,4.0,2.0,2024-04-21 13:54:00,UPI,2024-04-21,13,6,4
T004516,U0044,P0116,1.0,4.0,2024-09-07 13:15:00,Net Banking,2024-09-07,13,5,9
T004517,U0485,P0112,4.0,4.0,2024-07-28 03:30:00,COD,2024-07-28,3,6,7
T004518,U0305,P0161,1.0,5.0,2024-05-15 08:40:00,Credit Card,2024-05-15,8,2,5
T004520,U0029,P0090,4.0,4.0,2024-09-16 19:00:00,UPI,2024-09-16,19,0,9
T004521,U0111,P0040,1.0,3.0,2024-10-25 03:18:00,Net Banking,2024-10-25,3,4,10
T004522,U0248,P0130,2.0,4.0,2024-06-05 03:33:00,Net Banking,2024-06-05,3,2,6
T004523,U0353,P0192,4.0,4.0,2024-08-30 10:40:00,UPI,2024-08-30,10,4,8
T004524,U0211,P0178,1.0,4.0,2024-01-11 20:14:00,Debit Card,2024-01-11,20,3,1
T004525,U0273,P0031,3.0,1.0,2024-05-27 12:28:00,Net Banking,2024-05-27,12,0,5
T004526,U0063,P0143,3.0,4.0,2024-01-01 20:39:00,Net Banking,2024-01-01,20,0,1
T004527,U0031,P0185,1.0,5.0,2024-05-09 07:12:00,UPI,2024-05-09,7,3,5
T004528,U0106,P0099,4.0,3.0,2024-10-14 19:49:00,Credit Card,2024-10-14,19,0,10
T004529,U0266,P0061,1.0,5.0,2024-09-13 00:08:00,Credit Card,2024-09-13,0,4,9
T004530,U0440,P0095,2.0,4.0,2024-01-11 21:38:00,UPI,2024-01-11,21,3,1
T004531,U0356,P0151,3.0,4.0,2024-07-31 14:51:00,UPI,2024-07-31,14,2,7
T004532,U0116,P0130,2.0,5.0,2024-10-19 12:32:00,UPI,2024-10-19,12,5,10
T004533,U0344,P0033,1.0,4.0,2024-06-08 18:44:00,Debit Card,2024-06-08,18,5,6
T004534,U0466,P0182,3.0,4.0,2024-11-08 13:51:00,UPI,2024-11-08,13,4,11
T004535,U0221,P0150,4.0,5.0,2024-01-13 01:35:00,Credit Card,2024-01-13,1,5,1
T004536,U0204,P0180,3.0,4.0,2024-03-16 01:24:00,UPI,2024-03-16,1,5,3
T004537,U0302,P0120,4.0,4.0,2024-08-06 03:16:00,Net Banking,2024-08-06,3,1,8
T004538,U0161,P0078,3.0,4.0,2024-11-29 02:51:00,UPI,2024-11-29,2,4,11
T004539,U0200,P0171,4.0,5.0,2024-12-29 23:19:00,UPI,2024-12-29,23,6,12
T004540,U0041,P0169,3.0,4.0,2024-08-25 11:11:00,COD,2024-08-25,11,6,8
T004541,U0130,P0117,4.0,2.0,2024-04-29 22:57:00,Debit Card,2024-04-29,22,0,4
T004542,U0199,P0046,4.0,4.0,2024-08-04 06:26:00,UPI,2024-08-04,6,6,8
T004543,U0099,P0041,1.0,5.0,2024-05-08 10:25:00,COD,2024-05-08,10,2,5
T004544,U0489,P0122,4.0,5.0,2024-09-10 17:38:00,Debit Card,2024-09-10,17,1,9
T004545,U0334,P0143,4.0,5.0,2024-11-20 11:02:00,UPI,2024-11-20,11,2,11
T004546,U0411,P0142,3.0,4.0,2024-05-01 21:04:00,COD,2024-05-01,21,2,5
T004547,U0018,P0099,1.0,4.0,2024-11-10 12:52:00,Net Banking,2024-11-10,12,6,11
T004548,U0151,P0133,1.0,5.0,2024-03-04 01:27:00,Net Banking,2024-03-04,1,0,3
T004549,U0277,P0048,4.0,4.0,2024-10-20 19:42:00,Credit Card,2024-10-20,19,6,10
T004550,U0315,P0003,4.0,1.0,2024-08-12 18:25:00,Debit Card,2024-08-12,18,0,8
T004551,U0141,P0108,1.0,4.0,2024-04-03 22:23:00,Credit Card,2024-04-03,22,2,4
T004552,U0423,P0122,2.0,4.0,2024-07-19 15:37:00,Credit Card,2024-07-19,15,4,7
T004553,U0262,P0001,2.0,5.0,2024-11-07 07:05:00,Debit Card,2024-11-07,7,3,11
T004554,U0113,P0059,4.0,5.0,2024-08-16 11:52:00,Credit Card,2024-08-16,11,4,8
T004555,U0020,P0052,3.0,5.0,2024-05-19 03:30:00,Debit Card,2024-05-19,3,6,5
T004556,U0326,P0057,2.0,3.0,2024-05-17 09:10:00,UPI,2024-05-17,9,4,5
T004557,U0360,P0137,2.0,2.0,2024-04-09 06:10:00,Credit Card,2024-04-09,6,1,4
T004558,U0435,P0176,4.0,5.0,2024-03-24 03:23:00,Credit Card,2024-03-24,3,6,3
T004559,U0216,P0068,3.0,4.0,2024-04-20 19:49:00,Credit Card,2024-04-20,19,5,4
T004560,U0016,P0072,3.0,4.0,2024-11-28 03:25:00,Credit Card,2024-11-28,3,3,11
T004561,U0384,P0133,4.0,4.0,2024-04-28 19:22:00,Debit Card,2024-04-28,19,6,4
T004562,U0263,P0006,1.0,3.0,2024-11-23 12:35:00,Credit Card,2024-11-23,12,5,11
T004563,U0477,P0200,1.0,5.0,2024-05-12 18:41:00,Credit Card,2024-05-12,18,6,5
T004564,U0138,P0088,4.0,2.0,2024-07-18 12:48:00,UPI,2024-07-18,12,3,7
T004565,U0291,P0198,2.0,4.0,2024-10-15 12:34:00,Debit Card,2024-10-15,12,1,10
T004566,U0300,P0001,4.0,3.0,2024-09-21 23:00:00,UPI,2024-09-21,23,5,9
T004567,U0292,P0030,3.0,5.0,2024-04-17 20:02:00,UPI,2024-04-17,20,2,4
T004568,U0085,P0170,3.0,4.0,2024-04-30 20:17:00,Credit Card,2024-04-30,20,1,4
T004569,U0453,P0067,1.0,4.0,2024-08-22 19:07:00,Credit Card,2024-08-22,19,3,8
T004570,U0105,P0074,1.0,4.0,2024-09-01 15:05:00,UPI,2024-09-01,15,6,9
T004571,U0472,P0109,1.0,4.0,2024-03-22 21:24:00,Credit Card,2024-03-22,21,4,3
T004572,U0453,P0052,1.0,4.0,2024-07-19 04:16:00,Credit Card,2024-07-19,4,4,7
T004573,U0036,P0196,4.0,3.0,2024-02-14 01:27:00,Debit Card,2024-02-14,1,2,2
T004574,U0062,P0149,1.0,5.0,2024-06-02 23:09:00,UPI,2024-06-02,23,6,6
T004575,U0054,P0070,2.0,4.0,2024-06-12 16:29:00,Credit Card,2024-06-12,16,2,6
T004576,U0481,P0019,4.0,2.0,2024-03-31 02:30:00,UPI,2024-03-31,2,6,3
T004577,U0225,P0009,4.0,3.0,2024-05-21 00:52:00,UPI,2024-05-21,0,1,5
T004578,U0390,P0116,4.0,2.0,2024-10-04 15:23:00,Debit Card,2024-10-04,15,4,10
T004579,U0107,P0193,2.0,5.0,2024-04-18 12:57:00,UPI,2024-04-18,12,3,4
T004580,U0477,P0073,4.0,5.0,2024-01-26 15:20:00,UPI,2024-01-26,15,4,1
T004581,U0293,P0131,3.0,3.0,2024-10-08 14:17:00,Net Banking,2024-10-08,14,1,10
T004582,U0478,P0125,3.0,4.0,2024-10-31 14:53:00,Credit Card,2024-10-31,14,3,10
T004583,U0246,P0195,1.0,5.0,2024-07-15 09:24:00,UPI,2024-07-15,9,0,7
T004584,U0450,P0131,2.0,4.0,2024-11-28 19:25:00,Credit Card,2024-11-28,19,3,11
T004585,U0420,P0008,4.0,3.0,2024-05-24 16:34:00,COD,2024-05-24,16,4,5
T004586,U0287,P0095,3.0,4.0,2024-12-22 04:45:00,UPI,2024-12-22,4,6,12
T004587,U0199,P0153,1.0,4.0,2024-12-24 20:37:00,Debit Card,2024-12-24,20,1,12
T004588,U0232,P0043,3.0,3.0,2024-01-24 09:08:00,COD,2024-01-24,9,2,1
T004589,U0373,P0189,4.0,4.0,2024-08-23 07:44:00,Debit Card,2024-08-23,7,4,8
T004590,U0023,P0014,1.0,2.0,2024-07-07 00:36:00,Credit Card,2024-07-07,0,6,7
T004591,U0281,P0153,3.0,4.0,2024-07-26 16:28:00,UPI,2024-07-26,16,4,7
T004592,U0196,P0171,1.0,3.0,2024-03-24 05:14:00,Net Banking,2024-03-24,5,6,3
T004593,U0065,P0047,4.0,5.0,2024-11-11 14:12:00,Credit Card,2024-11-11,14,0,11
T004594,U0418,P0187,3.0,4.0,2024-05-07 20:01:00,Debit Card,2024-05-07,20,1,5
T004595,U0490,P0030,3.0,3.0,2024-09-22 12:32:00,Credit Card,2024-09-22,12,6,9
T004596,U0485,P0148,3.0,5.0,2024-04-08 06:54:00,Debit Card,2024-04-08,6,0,4
T004597,U0094,P0020,2.0,3.0,2024-10-01 19:28:00,COD,2024-10-01,19,1,10
T004598,U0157,P0036,1.0,3.0,2024-01-14 11:35:00,UPI,2024-01-14,11,6,1
T004599,U0108,P0064,2.0,5.0,2024-11-16 10:14:00,UPI,2024-11-16,10,5,11
T004600,U0426,P0020,2.0,4.0,2024-11-28 17:43:00,UPI,2024-11-28,17,3,11
T004601,U0233,P0021,4.0,5.0,2024-08-29 04:49:00,Debit Card,2024-08-29,4,3,8
T004602,U0472,P0079,4.0,5.0,2024-01-20 15:49:00,UPI,2024-01-20,15,5,1
T004603,U0407,P0021,4.0,2.0,2024-05-15 13:14:00,Credit Card,2024-05-15,13,2,5
T004604,U0100,P0032,2.0,2.0,2024-12-01 17:49:00,COD,2024-12-01,17,6,12
T004605,U0498,P0148,1.0,3.0,2024-12-12 10:20:00,Debit Card,2024-12-12,10,3,12
T004606,U0290,P0110,4.0,3.0,2024-12-30 04:55:00,Credit Card,2024-12-30,4,0,12
T004607,U0447,P0085,1.0,4.0,2024-02-19 20:56:00,Debit Card,2024-02-19,20,0,2
T004608,U0049,P0167,1.0,3.0,2024-10-13 10:44:00,UPI,2024-10-13,10,6,10
T004609,U0042,P0047,3.0,4.0,2024-10-24 07:12:00,Credit Card,2024-10-24,7,3,10
T004610,U0203,P0040,3.0,5.0,2024-12-10 02:27:00,Credit Card,2024-12-10,2,1,12
T004611,U0210,P0108,2.0,5.0,2024-08-27 00:45:00,Debit Card,2024-08-27,0,1,8
T004612,U0476,P0163,2.0,3.0,2024-03-26 18:44:00,Credit Card,2024-03-26,18,1,3
T004613,U0360,P0002,1.0,4.0,2024-06-10 01:23:00,UPI,2024-06-10,1,0,6
T004614,U0246,P0123,4.0,5.0,2024-12-04 14:58:00,UPI,2024-12-04,14,2,12
T004615,U0422,P0145,3.0,4.0,2024-05-01 16:46:00,UPI,2024-05-01,16,2,5
T004616,U0466,P0199,4.0,2.0,2024-04-04 06:52:00,Debit Card,2024-04-04,6,3,4
T004617,U0441,P0128,2.0,4.0,2024-12-24 06:16:00,COD,2024-12-24,6,1,12
T004618,U0278,P0064,3.0,4.0,2024-12-01 01:42:00,Debit Card,2024-12-01,1,6,12
T004619,U0492,P0092,2.0,4.0,2024-03-20 16:06:00,Credit Card,2024-03-20,16,2,3
T004620,U0450,P0171,3.0,3.0,2024-12-09 22:25:00,Debit Card,2024-12-09,22,0,12
T004621,U0167,P0045,3.0,5.0,2024-12-02 21:51:00,Net Banking,2024-12-02,21,0,12
T004622,U0119,P0153,2.0,4.0,2024-09-05 09:51:00,Net Banking,2024-09-05,9,3,9
T004623,U0147,P0182,3.0,4.0,2024-08-15 23:13:00,Credit Card,2024-08-15,23,3,8
T004624,U0043,P0033,4.0,2.0,2024-12-25 03:57:00,Debit Card,2024-12-25,3,2,12
T004625,U0274,P0132,4.0,4.0,2024-07-01 02:09:00,Debit Card,2024-07-01,2,0,7
T004626,U0321,P0128,3.0,5.0,2024-12-02 01:39:00,Debit Card,2024-12-02,1,0,12
T004627,U0362,P0108,2.0,3.0,2024-08-16 12:22:00,Debit Card,2024-08-16,12,4,8
T004628,U0349,P0045,2.0,3.0,2024-03-12 07:56:00,UPI,2024-03-12,7,1,3
T004629,U0338,P0089,4.0,2.0,2024-08-23 21:43:00,UPI,2024-08-23,21,4,8
T004630,U0355,P0037,1.0,5.0,2024-05-31 15:03:00,Debit Card,2024-05-31,15,4,5
T004631,U0020,P0143,3.0,4.0,2024-08-14 04:21:00,UPI,2024-08-14,4,2,8
T004632,U0280,P0020,1.0,4.0,2024-08-17 17:01:00,Credit Card,2024-08-17,17,5,8
